record_type,path_id,path_group,stage,state_id,global_hour,origin_site,destination_site,flow_kg,ex_post_origin_target_kg,ex_post_destination_target_kg,proxy_origin_target_kg,proxy_destination_target_kg,ex_post_aligned_kg,information_proxy_aligned_kg,ex_post_non_aligned_kg,conservative_expost_nonaligned_but_information_aligned_kg,strict_flow_row_reversal,alignment_scope,group,path_count_with_HTT,flow_row_count,total_HTT_kg,ex_post_aligned_HTT_kg,ex_post_alignment_fraction,information_proxy_aligned_HTT_kg,information_proxy_alignment_fraction,strict_reversal_path_count,strict_reversal_flow_row_count,proxy_limit
FLOW,89,other,5,78,33,2,3,6.84144110664,0,0,1.08012962388,0.821854656921,0,0,6.84144110664,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,89,other,5,78,40,2,4,4.15486286461,0,0,1.08012962388,2.21088938196,0,0,4.15486286461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,91,positive_target_adequate,3,212,17,3,1,21.6460850828,29.4574724764,169.268163717,26.0342447175,122.714215667,18.6196501929,2.53177778221,3.02643488988,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,91,positive_target_adequate,3,212,17,4,1,4.48959351319,67.4600784407,169.268163717,67.1497187171,122.714215667,0,0,4.48959351319,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,91,positive_target_adequate,4,190,25,1,3,0.505882381832,169.268163717,29.4574724764,164.848332995,34.5498446544,0,0.505882381832,0.505882381832,0.505882381832,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,91,positive_target_adequate,4,190,25,1,4,47.2659269039,169.268163717,67.4600784407,164.848332995,103.531699416,0,28.2697834858,47.2659269039,28.2697834858,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,92,other,3,165,17,2,1,0.731854756653,0,0,16.1049722799,39.2030168173,0,0,0.731854756653,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,92,other,3,165,24,3,1,28.9697577081,0,0,8.92533264066,39.2030168173,0,0,28.9697577081,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,93,other,4,132,25,3,4,33.7166736354,0,0,16.3153753845,43.2157300951,0,0,33.7166736354,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,93,other,6,70,47,2,3,10.1419083939,0,0,1.41225587555,1.06259642812,0,0,10.1419083939,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,94,other,5,78,33,2,3,3.71715517074,0,0,1.08012962388,0.821854656921,0,0,3.71715517074,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,94,other,5,78,40,2,4,6.31882846575,0,0,1.08012962388,2.21088938196,0,0,6.31882846575,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,98,other,3,93,17,2,3,0.770236481796,0,0,1.39569970541,0.928304794574,0,0,0.770236481796,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,99,other,5,61,33,2,3,1.49150723549,0,0,1.93023779398,1.35175675434,0,0,1.49150723549,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,102,other,3,93,17,2,3,0.770236481796,0,0,1.39569970541,0.928304794574,0,0,0.770236481796,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,105,other,3,132,20,3,1,2.34950036567,0,0,16.3153753845,72.1746169294,0,0,2.34950036567,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,107,positive_target_adequate,3,126,17,2,1,39.2265419804,24.0183969051,70.3548673538,33.174885262,78.3554166453,0,1.82824434946,39.2265419804,1.82824434946,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,107,positive_target_adequate,3,126,24,2,4,0.214769742014,24.0183969051,39.1228723369,33.174885262,48.2748598858,0,0,0.214769742014,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,107,positive_target_adequate,3,126,24,3,1,4.2242380032,22.9113790089,70.3548673538,19.0189053016,78.3554166453,0,0,4.2242380032,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,108,other,5,78,33,2,3,3.71715517074,0,0,1.08012962388,0.821854656921,0,0,3.71715517074,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,108,other,5,78,40,2,4,7.95686375935,0,0,1.08012962388,2.21088938196,0,0,7.95686375935,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,115,other,5,86,34,2,3,1.36188130441,0,0,0.695844108908,0.670291948209,0,0,1.36188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,116,positive_target_adequate,3,165,17,2,1,0.731854756653,8.72797805506,19.6383312997,16.1049722799,39.2030168173,0,0,0.731854756653,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,116,positive_target_adequate,3,165,24,3,1,28.9697577081,8.18263681091,19.6383312997,8.92533264066,39.2030168173,0,0,28.9697577081,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,116,positive_target_adequate,4,222,25,2,3,5.84147014394,8.72797805506,8.18263681091,33.3513433439,19.3518908719,2.90232672392,5.84147014394,2.93914342003,2.93914342003,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,116,positive_target_adequate,4,222,25,2,4,11.5498265046,8.72797805506,21.6467417313,33.3513433439,45.7830515806,0,0,11.5498265046,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,124,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,126,other,3,85,17,2,3,2.87456468029,0,0,1.59362567105,1.07547910667,0,0,2.87456468029,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,127,other,6,86,41,2,3,6.64266730803,0,0,0.695844108908,0.670291948209,0,0,6.64266730803,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,131,other,5,62,36,2,3,4.11500286283,0,0,1.51904357652,1.22007911644,0,0,4.11500286283,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,133,other,4,86,32,2,3,4.94377830058,0,0,0.695844108908,0.670291948209,0,0,4.94377830058,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,135,positive_target_adequate,3,133,17,3,1,18.9239362913,11.4556774055,63.824487644,15.1733220937,65.9443336107,0,0,18.9239362913,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,139,pure_quantity,3,69,17,2,3,0.617513454709,47.7705448833,22.9113388566,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,144,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,147,other,3,85,17,2,3,1.70898598414,0,0,1.59362567105,1.07547910667,0,0,1.70898598414,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,150,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,152,mixed,3,156,17,3,1,17.8461310281,40.9131822127,168.56298044,12.5985693552,56.4543154405,0,0,17.8461310281,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,152,mixed,4,182,25,2,1,14.8605986681,132.558988567,168.56298044,82.8533665286,175.071745569,0,0,14.8605986681,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,152,mixed,4,182,25,2,4,10.9357317373,132.558988567,81.8263755451,82.8533665286,106.015467993,0,0,10.9357317373,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,152,mixed,4,182,30,3,1,0.690035195402,40.9131822127,168.56298044,38.1563038041,175.071745569,0,0,0.690035195402,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,153,other,3,157,17,3,1,0.525231124105,0,0,10.4529729741,45.5549291701,0,0,0.525231124105,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,153,other,3,157,17,3,2,3.21554845541,0,0,10.4529729741,19.0578084512,0,0,3.21554845541,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,4,180,25,2,4,18.8540664597,96.284841278,172.922006523,66.3531338369,91.1268025764,11.3127376544,15.4996887908,7.54132880528,4.18695113639,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,4,180,25,3,1,40.8454915789,44.1863287464,229.663686475,33.0492216932,152.288164993,4.70198819389,3.92454904479,36.143503385,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,5,237,33,1,3,5.03604495605,229.663686475,44.1863287464,175.181796603,39.6607447008,0,5.03604495605,5.03604495605,5.03604495605,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,5,237,35,1,4,7.97785535827,229.663686475,172.922006523,175.181796603,108.576469185,0,0,7.97785535827,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,5,237,40,2,3,1.99949091401,96.284841278,44.1863287464,79.6595004881,39.6607447008,1.99949091401,1.99949091401,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,6,230,41,1,3,17.950018753,229.663686475,44.1863287464,212.341786178,51.0186675409,0,12.9270924854,17.950018753,12.9270924854,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,156,pure_location,6,230,41,2,3,10.7289724365,96.284841278,44.1863287464,107.241529442,51.0186675409,6.09475369093,10.7289724365,4.63421874554,4.63421874554,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,160,other,3,70,17,2,4,6.92177502255,0,0,1.41225587555,2.42495756641,0,0,6.92177502255,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,160,other,3,70,19,2,3,1.96754596073,0,0,1.41225587555,1.06259642812,0,0,1.96754596073,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,161,other,3,86,17,2,3,4.26924290461,0,0,0.695844108908,0.670291948209,0,0,4.26924290461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,161,other,3,86,24,2,1,6.03778135057,0,0,0.695844108908,2.44291292523,0,0,6.03778135057,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,161,other,3,86,24,2,4,9.77429149069,0,0,0.695844108908,1.68498672003,0,0,9.77429149069,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,162,other,3,156,17,3,1,17.8461310281,0,0,12.5985693552,56.4543154405,0,0,17.8461310281,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,164,other,4,140,25,2,1,7.87331638029,0,0,27.8092748743,67.0732817604,0,6.45966581236,7.87331638029,6.45966581236,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,164,other,4,140,25,2,4,21.6735014685,0,0,27.8092748743,39.6540974862,0,7.90198370061,21.6735014685,7.90198370061,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,164,other,4,140,25,3,1,19.1091029832,0,0,15.1154469446,67.0732817604,0,6.45966581236,19.1091029832,6.45966581236,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,168,other,3,93,17,2,3,0.636639968519,0,0,1.39569970541,0.928304794574,0,0,0.636639968519,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,174,other,4,86,32,2,3,4.94377830058,0,0,0.695844108908,0.670291948209,0,0,4.94377830058,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,175,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,176,other,5,94,33,2,3,0.928419410709,0,0,0.886396808726,0.655987744471,0,0,0.928419410709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,178,other,5,86,33,2,3,8.14033844509,0,0,0.695844108908,0.670291948209,0,0,8.14033844509,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,178,other,5,86,33,2,4,1.64505476232,0,0,0.695844108908,1.68498672003,0,0,1.64505476232,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,179,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,189,other,6,62,41,2,3,4.9897410335,0,0,1.51904357652,1.22007911644,0,0,4.9897410335,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,3,124,24,2,3,3.47707757168,13.0922661935,18.0016621128,31.5879774875,17.1124359028,0,0,3.47707757168,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,4,197,25,2,4,29.400858533,13.0922661935,32.7306403147,54.5067327575,77.2731714563,0,1.64605767067,29.400858533,1.64605767067,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,4,197,25,3,1,26.0301190413,18.0016621128,98.0506663239,28.1772106093,132.519669844,0,0,26.0301190413,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,4,197,25,3,4,10.1972076248,18.0016621128,32.7306403147,28.1772106093,77.2731714563,0,1.64605767067,10.1972076248,1.64605767067,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,5,270,33,4,2,4.69178403674,32.7306403147,13.0922661935,75.2826316372,59.7972623599,0,0,4.69178403674,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,193,positive_target_adequate,5,270,33,4,3,8.53272314026,32.7306403147,18.0016621128,75.2826316372,34.3934732923,0,0,8.53272314026,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,196,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,200,other,5,61,33,2,3,1.49150723549,0,0,1.93023779398,1.35175675434,0,0,1.49150723549,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,200,other,6,86,41,2,3,5.15116007254,0,0,0.695844108908,0.670291948209,0,0,5.15116007254,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,201,pure_quantity,3,133,17,2,4,11.776309639,82.4559747849,85.6444457484,27.2650128823,40.4594292369,0,4.56643677929,11.776309639,4.56643677929,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,201,pure_quantity,3,133,17,3,1,11.6933651006,34.3670602262,184.298449791,15.1733220937,65.9443336107,0,0,11.6933651006,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,201,pure_quantity,3,133,23,2,1,16.2512238895,82.4559747849,184.298449791,27.2650128823,65.9443336107,0,0,16.2512238895,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,201,pure_quantity,4,142,25,2,1,8.22019629961,82.4559747849,184.298449791,18.2961025799,57.6605400587,0,0,8.22019629961,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,201,pure_quantity,4,142,32,3,1,3.92869488594,34.3670602262,184.298449791,13.2136444654,57.6605400587,0.605150526505,0,3.32354435944,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,202,pure_location,3,187,17,3,2,2.91324829607,34.3670729582,60.2781032687,31.3233328201,61.3321701372,0,0,2.91324829607,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,202,pure_location,4,180,25,2,4,21.7462076818,60.2781032687,132.558689603,66.3531338369,91.1268025764,21.7462076818,15.4996887908,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,202,pure_location,4,180,25,3,1,41.9354685874,34.3670729582,168.321498891,33.0492216932,152.288164993,15.4915219437,3.92454904479,26.4439466437,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,202,pure_location,5,198,33,2,4,9.83128680214,60.2781032687,132.558689603,52.4474618184,87.3789361494,9.83128680214,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,202,pure_location,5,198,39,2,3,5.88524212042,60.2781032687,34.3670729582,52.4474618184,29.4010943613,5.13736386335,0.171385266468,0.747878257065,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,203,other,5,70,33,2,3,5.60841941071,0,0,1.41225587555,1.06259642812,0,0,5.60841941071,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,203,other,5,70,33,2,4,1.67032420712,0,0,1.41225587555,2.42495756641,0,0,1.67032420712,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,204,other,6,94,41,2,3,4.64127106156,0,0,0.886396808726,0.655987744471,0,0,4.64127106156,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,205,other,3,70,17,2,4,6.92177502255,0,0,1.41225587555,2.42495756641,0,0,6.92177502255,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,205,other,3,70,19,2,3,1.96754596073,0,0,1.41225587555,1.06259642812,0,0,1.96754596073,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,208,positive_target_adequate,5,158,33,1,4,10.0889551017,3.27305014181,7.91030645811,38.5759190037,22.0813520104,0,0,10.0889551017,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,208,positive_target_adequate,5,158,33,3,2,2.26675477074,0,0,9.78185856208,19.6502100037,0,0,2.26675477074,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,211,other,5,70,33,2,3,6.34082058071,0,0,1.41225587555,1.06259642812,0,0,6.34082058071,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,213,positive_target_adequate,6,126,41,2,1,13.2537886982,24.0183969051,70.3548673538,33.174885262,78.3554166453,0,0,13.2537886982,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,213,positive_target_adequate,6,126,41,2,4,10.2458649021,24.0183969051,39.1228723369,33.174885262,48.2748598858,0,0,10.2458649021,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,213,positive_target_adequate,6,126,41,3,1,12.1363195687,22.9113790089,70.3548673538,19.0189053016,78.3554166453,0,0,12.1363195687,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,3,116,24,2,4,7.00740185698,60.2781032687,132.558689603,32.0689619442,46.6097665861,7.00740185698,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,3,116,24,3,1,2.37403564549,34.3670729582,168.321498891,17.4308266843,76.9642844255,0,0,2.37403564549,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,4,181,25,2,1,17.4449164052,60.2781032687,168.321498891,67.1259933447,150.354635372,9.42263281298,2.57474273691,8.02228359217,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,4,181,25,4,1,6.40566421052,132.558689603,168.321498891,90.805071007,150.354635372,0,0,6.40566421052,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,4,181,32,3,1,30.4357914986,34.3670729582,168.321498891,32.5686448518,150.354635372,0,0,30.4357914986,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,5,182,33,1,2,1.73889886809,168.321498891,60.2781032687,175.071745569,82.8533665286,0,0,1.73889886809,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,216,pure_location,5,182,33,3,2,4.33085417603,34.3670729582,60.2781032687,38.1563038041,82.8533665286,0,0,4.33085417603,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
