policy,arm,penalty,path_id,state_sequence,termination_type,termination_stage,termination_state,operating_stage_count,reached_stage7,physical_dissipation_a1,lf8_absorbing,reported_objective,actual_operating_cost,holding_cost,production_cost,electricity_cost,production_om_cost,ordinary_shortage_total,ordinary_shortage_any,ordinary_shortage_cost,total_H2_production,total_HTT,HTT_cost,terminal_inventory_total,inventory_site1,inventory_site2,inventory_site3,inventory_site4,terminal_state_id,terminal_a,terminal_loc,target_site1,target_site2,target_site3,target_site4,target_total,gap_site1,gap_site2,gap_site3,gap_site4,terminal_site_gap,terminal_total_quantity_shortfall,terminal_spatial_component,terminal_gap_any,terminal_gap_class,surplus_site1,surplus_site2,surplus_site3,surplus_site4,terminal_penalty_cost,final_a,final_loc,final_lf,D_site_kg,S_site_kg,Q_total_kg,K_req_kg,K_req_formula_minus_equiv_kg,positive_target,sitewise_failure,failure_type,tail_group
B0001,ARM-B0001,1000,9487,81-68-13-22-15-32-16-16,PHYSICAL_DISSIPATION_A1,3,13,2,0,1,0,28974.2025846,28974.2025846,21.2582883549,28952.9442962,28881.8528671,71.0914291017,0,0,0,115.52357229,0,0,183.658047494,69.1757717057,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,69.1757717057,46.4037901125,28.6029194459,39.4755662298,0,1,2,5,0,183.658047494,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9488,81-98-75-100-109-110-103-88,STAGE7_TERMINAL_CHECK,7,103,6,1,0,0,98747.6458832,98747.6458832,52.4686645435,98695.1772187,98556.1660711,139.011147537,0,0,0,225.893114747,0,0,104.531524019,44.0674333233,21.2081379386,9.68213344231,29.5738193152,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,44.0674333233,21.2081379386,9.68213344231,29.5738193152,0,2,6,7,0,104.531524019,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9489,81-75-68-71-8-16-8-24,STAGE7_TERMINAL_CHECK,4,71,3,1,0,0,49979.0526431,49979.0526431,29.2646790509,49949.787964,49864.1678173,85.6201467501,0,0,0,139.132738469,0,0,161.771147741,61.5445570449,41.6081379386,20.9821334423,37.6363193152,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,41.6081379386,20.9821334423,37.6363193152,0,2,2,7,0,161.771147741,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9490,81-98-107-108-109-112-112-112,LF8_ABSORBING,6,112,5,0,0,1,77920.5016015,77920.5016015,45.5738632147,77874.9277383,77743.2575915,131.67014675,0,0,0,213.963988469,0,0,138.098463673,53.4824378844,29.9037901125,19.6429194459,35.0693162298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,53.4824378844,29.9037901125,19.6429194459,35.0693162298,0,2,7,8,0,138.098463673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9491,81-100-93-167-160-168-216-224,STAGE7_TERMINAL_CHECK,4,167,3,1,0,0,49633.2130531,49633.2130531,28.5943665509,49603.412964,49526.0428173,77.3701467501,0,0,0,125.726488469,0.156746311145,1.20572248177,148.364897741,55.6945570449,37.5513916275,21.1388797535,33.9800693152,167,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,37.5513916275,21.1388797535,33.9800693152,0,3,7,7,0,148.364897741,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9492,81-82-83-77-104-88-72-96,LF8_ABSORBING,5,104,4,0,0,1,59079.9636386,59079.9636386,39.6379725273,59040.3256661,58902.3851985,137.940467579,0,0,0,224.153259815,0,0,207.78074095,85.3868496097,43.3574350414,26.3776415006,52.658814798,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,85.3868496097,43.3574350414,26.3776415006,52.658814798,0,2,6,8,0,207.78074095,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9493,81-58-77-86-95-56-16-40,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58200.6056921,58200.6056921,36.7810846481,58155.5698122,58044.7348086,110.835003576,0,0,0,180.10688081,1.04377830058,8.25479524571,163.734361945,70.3548673538,24.0183969051,21.0048007503,48.3562969355,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,24.0183969051,21.0048007503,48.3562969355,0,2,5,7,0,163.734361945,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9494,81-34-51-37-46-23-24-16,PHYSICAL_DISSIPATION_A1,2,34,1,0,1,0,9758.690469,9758.690469,12.0753859802,9746.61508302,9676.53493627,70.0801467501,0,0,0,113.880238469,0,0,241.507719603,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,1,5,2,0,241.507719603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9495,81-60-69-62-127-120-168-152,STAGE7_TERMINAL_CHECK,5,127,4,1,0,0,71260.5397966,58542.8508714,38.116878378,58504.5787547,58386.7140972,117.864657487,0,0,0,191.530068417,0.0208760564601,0.155238332229,175.157549551,78.8485744576,25.0412991492,22.9113790089,48.3562969355,127,3,2,84.2807927532,19.6383954592,21.0048007503,55.6417675651,180.565756528,5.43221829559,0,0,7.28547062962,12.7176889252,5.40820697655,7.30948194866,1,MIXED_QUANTITY_AND_SPATIAL,0,5.40290369004,1.90657825861,0,12717.6889252,3,2,7,12.7176889252,7.30948194866,5.40820697655,7.30948194866,1.06581410364e-14,True,True,MIXED,not_stage7_tail
B0001,ARM-B0001,1000,9496,81-59-101-70-79-96-88-72,STAGE7_TERMINAL_CHECK,5,79,4,1,0,0,58175.3467867,58175.3467867,36.4721190789,58138.8746676,58028.1523172,110.722350417,0,0,0,179.923819427,0,0,163.551300561,70.8777395635,25.0621752057,22.9113388566,44.7000469355,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,25.0621752057,22.9113388566,44.7000469355,0,2,3,7,0,163.551300561,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9497,81-98-107-109-103-88-72-96,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,57988.1973332,57988.1973332,36.3705034881,57951.8268297,57848.4451327,103.381696991,0,0,0,167.99525761,0,0,151.622738744,66.0208041475,28.9621752057,19.7060596273,36.933699764,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,66.0208041475,28.9621752057,19.7060596273,36.933699764,0,2,6,7,0,151.622738744,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9498,81-106-92-109-112-104-56-48,LF8_ABSORBING,5,112,4,0,0,1,57959.4889333,57959.4889333,36.2745983317,57923.214335,57820.8518705,102.362464499,0,0,0,166.339004811,0,0,149.966485946,64.6157912944,28.7003248771,19.865062608,36.785307166,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.6157912944,28.7003248771,19.865062608,36.785307166,0,2,7,8,0,149.966485946,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9499,81-106-52-53-38-55-40-48,PHYSICAL_DISSIPATION_A1,3,52,2,0,1,0,28915.8031356,28915.8031356,21.1761216638,28894.6270139,28824.5468672,70.0801467501,0,0,0,113.880238469,0,0,182.014713673,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,1,7,4,0,182.014713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9500,81-130-107-92-110-95-48-56,STAGE7_TERMINAL_CHECK,6,95,5,1,0,0,81860.1677594,81860.1677594,62.827845562,81797.3399139,81632.1664142,165.173499657,0,0,0,268.406936943,0,0,192.541412146,73.2641363581,41.6037901125,24.3229194459,53.3505662298,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,73.2641363581,41.6037901125,24.3229194459,53.3505662298,0,2,5,7,0,192.541412146,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9501,81-58-68-71-80-104-88-80,STAGE7_TERMINAL_CHECK,4,71,3,1,0,0,49979.0526431,49979.0526431,29.2646790509,49949.787964,49864.1678173,85.6201467501,0,0,0,139.132738469,0,0,161.771147741,61.5445570449,41.6081379386,20.9821334423,37.6363193152,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,41.6081379386,20.9821334423,37.6363193152,0,2,2,7,0,161.771147741,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9502,81-42-52-53-55-56-56-56,PHYSICAL_DISSIPATION_A1,2,42,1,0,1,0,9758.690469,9758.690469,12.0753859802,9746.61508302,9676.53493627,70.0801467501,0,0,0,113.880238469,0,0,241.507719603,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,1,6,2,0,241.507719603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9503,81-108-45-30-15-32-56-48,PHYSICAL_DISSIPATION_A1,3,45,2,0,1,0,28915.8031356,28915.8031356,21.1761216638,28894.6270139,28824.5468672,70.0801467501,0,0,0,113.880238469,0,0,182.014713673,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,1,6,5,0,182.014713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9504,81-68-77-31-48-32-8-24,PHYSICAL_DISSIPATION_A1,4,31,3,0,1,0,49690.4889462,49690.4889462,28.758699933,49661.7302463,49583.3488172,78.3814291017,0,0,0,127.36982229,0,0,150.008231562,57.3378908662,37.7081379386,20.9821334423,33.9800693152,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,57.3378908662,37.7081379386,20.9821334423,33.9800693152,0,1,4,7,0,150.008231562,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9505,81-66-85-71-96-72-64-96,STAGE7_TERMINAL_CHECK,4,71,3,1,0,0,49621.3030526,49621.3030526,28.5442858382,49584.8188943,49508.0651255,76.753768748,0,0,0,124.724874216,1.04377830058,7.93987242129,147.363283488,55.6945570449,36.664359638,21.0242974895,33.9800693152,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,36.664359638,21.0242974895,33.9800693152,0,2,2,7,0,147.363283488,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9506,81-67-92-78-95-32-8-8,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58373.8150862,58373.8150862,37.4060446407,58336.4090416,58220.121084,116.287957534,0,0,0,188.967930992,0,0,172.595412126,70.8777395635,28.7003248771,21.0048007503,52.0125469355,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,28.7003248771,21.0048007503,52.0125469355,0,2,5,7,0,172.595412126,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9507,81-106-100-85-110-167-112-104,STAGE7_TERMINAL_CHECK,6,167,5,1,0,0,77988.1148922,77988.1148922,45.4079519768,77942.7069402,77810.8577857,131.849154517,0,0,0,214.25487609,0,0,138.389351294,59.3324378844,20.6884277341,19.6429194459,38.7255662298,167,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,59.3324378844,20.6884277341,19.6429194459,38.7255662298,0,3,7,7,0,138.389351294,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9508,81-90-83-52-45-38-15-48,PHYSICAL_DISSIPATION_A1,4,52,3,0,1,0,49969.9621437,49969.9621437,29.2489354798,49940.7132082,49855.2868285,85.4263797216,0,0,0,138.817867048,0,0,161.45627632,61.5445570449,41.6081379386,20.9821334423,37.3214478938,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,41.6081379386,20.9821334423,37.3214478938,0,1,7,4,0,161.45627632,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9509,81-66-83-94-103-136-208-192,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58263.5511591,58263.5511591,37.3241872989,58226.2269718,58116.7638609,109.463110921,0,0,0,177.877555247,0,0,161.505036381,70.3548673538,28.9621752057,22.9113388566,39.2766549653,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,28.9621752057,22.9113388566,39.2766549653,0,2,6,7,0,161.505036381,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9510,81-66-3-21-7-16-56-56,PHYSICAL_DISSIPATION_A1,3,3,2,0,1,0,28915.8031356,28915.8031356,21.1761216638,28894.6270139,28824.5468672,70.0801467501,0,0,0,113.880238469,0,0,182.014713673,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,1,1,3,0,182.014713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9511,81-106-91-69-70-71-88-72,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,78520.1135591,78520.1135591,47.1171393688,78426.6518436,78284.8079116,141.843932012,0,0,0,230.496389519,6.02250061104,46.3445761307,154.630864723,70.3548673538,23.8812895015,21.2718355304,39.1228723369,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,23.8812895015,21.2718355304,39.1228723369,0,2,2,7,0,154.630864723,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9512,81-90-164-158-223-280-216-208,STAGE7_TERMINAL_CHECK,5,223,4,1,0,0,65763.2530242,65763.2530242,51.1708326045,64153.5838911,63932.1690208,221.414870279,0,0,0,359.799164204,56.4100059794,1558.49830054,343.426645339,177.448006487,53.3179092918,31.3981826241,81.2625469355,223,4,7,3.27305014181,0,0,7.91030645811,11.1833565999,0,0,0,0,0,0,0,0,NO_GAP,174.174956345,53.3179092918,31.3981826241,73.3522404774,0,4,7,7,0,332.243288739,0,0,0,True,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9513,81-99-52-53-56-40-24-16,PHYSICAL_DISSIPATION_A1,3,52,2,0,1,0,28915.8031356,28915.8031356,21.1761216638,28894.6270139,28824.5468672,70.0801467501,0,0,0,113.880238469,0,0,182.014713673,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,1,7,4,0,182.014713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9514,81-91-108-110-95-80-96-80,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,57254.1038724,57254.1038724,33.828065031,57220.2758074,57144.3456606,75.9301467501,0,0,0,123.386488469,0,0,107.013969603,40.8553559616,25.0621752057,14.6776415006,26.4187969355,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,25.0621752057,14.6776415006,26.4187969355,0,2,5,7,0,107.013969603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9515,81-59-76-109-110-103-8-24,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,77310.9064735,77310.9064735,41.7600735996,77269.1463999,77163.8707277,105.275672196,0,0,0,171.072967319,0,0,95.2074425225,47.6324378844,14.3037901125,10.4355148244,22.8356997011,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,47.6324378844,14.3037901125,10.4355148244,22.8356997011,0,2,6,7,0,95.2074425225,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9516,81-90-107-92-77-87-96-112,STAGE7_TERMINAL_CHECK,6,87,5,1,0,0,78258.3412265,78258.3412265,47.1484882147,78211.1927383,78069.8325915,141.36014675,0,0,0,229.710238469,0,0,153.844713673,59.3324378844,33.8037901125,21.9829194459,38.7255662298,87,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,59.3324378844,33.8037901125,21.9829194459,38.7255662298,0,2,4,7,0,153.844713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9517,81-66-68-69-135-176-192-232,STAGE7_TERMINAL_CHECK,5,135,4,1,0,0,59088.1485959,59088.1485959,39.66770903,59048.4808869,58910.3681986,138.112688277,0,0,0,224.433118449,0,0,208.060599584,85.5925291196,44.5621752057,25.1846015001,52.7212937585,135,3,3,70.3548673538,24.0183969051,22.9113790089,39.1228723369,156.407515605,0,0,0,0,0,0,0,0,NO_GAP,15.2376617658,20.5437783006,2.27322249115,13.5984214216,0,3,3,7,0,51.6530839791,0,0,0,True,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9518,81-106-85-14-23-40-16-8,PHYSICAL_DISSIPATION_A1,4,14,3,0,1,0,49621.3030526,49621.3030526,28.5442858382,49584.8188943,49508.0651255,76.753768748,0,0,0,124.724874216,1.04377830058,7.93987242129,147.363283488,55.6945570449,36.664359638,21.0242974895,33.9800693152,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,36.664359638,21.0242974895,33.9800693152,0,1,2,6,0,147.363283488,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9519,81-91-28-21-38-23-8-24,PHYSICAL_DISSIPATION_A1,3,28,2,0,1,0,28915.8031356,28915.8031356,21.1761216638,28894.6270139,28824.5468672,70.0801467501,0,0,0,113.880238469,0,0,182.014713673,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,46.4037901125,28.6029194459,39.4755662298,0,1,4,4,0,182.014713673,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9520,81-106-107-92-101-110-111-96,STAGE7_TERMINAL_CHECK,7,111,6,1,0,0,98752.629609,98752.629609,52.5659206017,98700.0636884,98558.7035416,141.36014675,0,0,0,229.710238469,0,0,108.348647741,41.6445570449,25.1081379386,12.0221334423,29.5738193152,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,41.6445570449,25.1081379386,12.0221334423,29.5738193152,0,2,7,7,0,108.348647741,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9521,81-106-107-101-94-111-96-112,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,77464.1053047,77464.1053047,42.9539576281,77421.1513471,77305.6036962,115.547650833,0,0,0,187.764932603,0,0,111.899407807,47.8952012454,23.2904870953,13.4724002468,27.2413192196,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,47.8952012454,23.2904870953,13.4724002468,27.2413192196,0,2,7,7,0,111.899407807,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9522,81-43-28-14-23-8-24-8,PHYSICAL_DISSIPATION_A1,2,43,1,0,1,0,9758.690469,9758.690469,12.0753859802,9746.61508302,9676.53493627,70.0801467501,0,0,0,113.880238469,0,0,241.507719603,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,1,6,3,0,241.507719603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9523,81-67-77-62-95-104-96-80,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58179.7722437,58179.7722437,36.7719335865,58143.0003101,58032.2779349,110.722375126,0,0,0,179.923859579,0,0,163.551340714,70.8777395635,25.0621752057,22.9113790089,44.7000469355,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,25.0621752057,22.9113790089,44.7000469355,0,2,5,7,0,163.551340714,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9524,81-67-85-102-111-152-136-128,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,58065.0759187,58065.0759187,36.3646596108,58020.7713866,57914.4452363,106.32615035,0,0,0,172.779994318,1.04377830058,7.93987242129,156.407475452,70.3548673538,24.0183969051,22.9113388566,39.1228723369,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,24.0183969051,22.9113388566,39.1228723369,0,2,7,7,0,156.407475452,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9525,81-66-59-76-70-71-80-96,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,78761.9941768,78761.9941768,49.1538728938,78705.6958955,78553.8367343,151.85916121,0,0,0,246.771136966,0.928419410709,7.14440841765,170.90561217,70.3548673538,35.2575897293,22.9113388566,42.3818162298,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,35.2575897293,22.9113388566,42.3818162298,0,2,2,7,0,170.90561217,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9526,81-66-76-95-104-112-112-72,STAGE7_TERMINAL_CHECK,4,95,3,1,0,0,49979.0526431,49979.0526431,29.2646790509,49949.787964,49864.1678173,85.6201467501,0,0,0,139.132738469,0,0,161.771147741,61.5445570449,41.6081379386,20.9821334423,37.6363193152,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,41.6081379386,20.9821334423,37.6363193152,0,2,5,7,0,161.771147741,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9527,81-146-155-221-198-183-240-240,STAGE7_TERMINAL_CHECK,6,183,5,1,0,0,95652.1306066,93405.002313,91.2045719492,91789.3939122,91436.1408578,353.253054379,0,0,0,574.036213366,57.9915906674,1524.40382881,498.170688569,215.294426179,113.67441517,38.8902859112,130.31156131,183,4,2,168.321498891,60.2781032687,34.3670729582,132.558689603,395.525364721,0,0,0,2.24712829363,2.24712829363,0,2.24712829363,1,PURE_SPATIAL_MISMATCH,46.9729272873,53.3963119015,4.52321295298,0,2247.12829363,4,2,7,2.24712829363,104.892452142,0,2.24712829363,0,True,True,PURE_LOCATION,not_stage7_tail
B0001,ARM-B0001,1000,9528,81-2-29-47-16-32-40-16,PHYSICAL_DISSIPATION_A1,2,2,1,0,1,0,9758.690469,9758.690469,12.0753859802,9746.61508302,9676.53493627,70.0801467501,0,0,0,113.880238469,0,0,241.507719603,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,1,1,2,0,241.507719603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9529,81-67-85-95-80-40-24-16,STAGE7_TERMINAL_CHECK,4,95,3,1,0,0,49621.3030526,49621.3030526,28.5442858382,49584.8188943,49508.0651255,76.753768748,0,0,0,124.724874216,1.04377830058,7.93987242129,147.363283488,55.6945570449,36.664359638,21.0242974895,33.9800693152,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,36.664359638,21.0242974895,33.9800693152,0,2,5,7,0,147.363283488,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9530,81-74-68-77-71-64-24-48,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,59081.5941074,59081.5941074,39.6537160983,59041.9403913,58903.9999237,137.940467579,0,0,0,224.153259815,0,0,207.78074095,85.3868496097,43.3574350414,26.3776415006,52.658814798,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,85.3868496097,43.3574350414,26.3776415006,52.658814798,0,2,2,7,0,207.78074095,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9531,81-58-76-101-112-152-144-80,LF8_ABSORBING,5,112,4,0,0,1,58377.1311953,58377.1311953,37.671510411,58339.4596849,58225.915595,113.544089888,0,0,0,184.509146068,0,0,168.136627203,73.3680530346,31.9626752653,25.1462875418,37.6596113608,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,73.3680530346,31.9626752653,25.1462875418,37.6596113608,0,2,7,8,0,168.136627203,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9532,81-10-52-30-39-8-32-40,PHYSICAL_DISSIPATION_A1,2,10,1,0,1,0,9758.690469,9758.690469,12.0753859802,9746.61508302,9676.53493627,70.0801467501,0,0,0,113.880238469,0,0,241.507719603,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,61.0621752057,37.6776415006,52.7625469355,0,1,2,2,0,241.507719603,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9533,81-66-84-109-110-111-96-88,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,77140.8157507,77140.8157507,40.9769901288,77099.8387606,76996.4570636,103.381696991,0,0,0,167.99525761,0,0,92.1297328138,43.5478860703,14.3037901125,10.6313375727,23.6467190582,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,43.5478860703,14.3037901125,10.6313375727,23.6467190582,0,2,7,7,0,92.1297328138,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9534,81-90-164-221-278-223-280-264,STAGE7_TERMINAL_CHECK,6,223,5,1,0,0,105816.856481,105816.856481,77.3503006576,88450.215822,88151.2809517,298.934870279,74.6747935157,1,14934.9587031,485.769164204,94.1567016156,2354.33165507,484.578432924,231.353331065,114.992334302,37.5543913082,100.678376248,223,4,7,3.27305014181,0,0,7.91030645811,11.1833565999,0,0,0,0,0,0,0,0,NO_GAP,228.080280924,114.992334302,37.5543913082,92.7680697899,0,4,7,7,0,473.395076324,0,0,0,True,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9535,81-90-76-69-64-80-16-16,LF8_ABSORBING,5,64,4,0,0,1,59088.1485959,59088.1485959,39.66770903,59048.4808869,58910.3681986,138.112688277,0,0,0,224.433118449,0,0,208.060599584,85.5925291196,44.5621752057,25.1846015001,52.7212937585,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,85.5925291196,44.5621752057,25.1846015001,52.7212937585,0,2,1,8,0,208.060599584,0,0,0,False,False,NO_GAP,not_stage7_tail
B0001,ARM-B0001,1000,9536,81-123-148-165-206-135-152-128,STAGE7_TERMINAL_CHECK,6,135,5,1,0,0,95602.58922,95602.58922,90.9381231201,91800.1869572,91459.1212715,341.065685662,15.121221747,1,3024.2443494,554.231739201,40.6158038243,687.219790331,493.487436152,222.408140696,146.815112872,34.8373268524,89.4268557312,135,3,3,70.3548673538,24.0183969051,22.9113790089,39.1228723369,156.407515605,0,0,0,0,0,0,0,0,NO_GAP,152.053273342,122.796715967,11.9259478434,50.3039833943,0,3,3,7,0,337.079920547,0,0,0,True,False,NO_GAP,not_stage7_tail
