distribution_scope,state_i,state_j,repeat_count,sample_count_per_state,median_energy_distance,minimum_energy_distance,maximum_energy_distance,IQR_energy_distance,seed_rule
bulk,32,7,10,1000,8.11210482300844,7.76270041936321,8.33761674964649,0.204924594547892,20260300 + repeat*100 + state
tail95,32,7,10,750,20.3402554497036,20.3402554497036,20.3402554497036,0,20260300 + repeat*100 + state
bulk,32,8,10,1000,5.71471808643988,5.36463236903438,5.89814940138141,0.318982946234178,20260300 + repeat*100 + state
tail95,32,8,10,750,16.3614695159377,16.3614695159377,16.3614695159377,0,20260300 + repeat*100 + state
bulk,32,9,10,1000,5.61101121701114,5.4839474686237,5.87112207213128,0.178809952016034,20260300 + repeat*100 + state
tail95,32,9,10,750,15.8682217677912,15.8682217677912,15.8682217677912,0,20260300 + repeat*100 + state
bulk,32,10,10,1000,5.77701233931444,5.51161538718726,5.99116351995869,0.155917307863739,20260300 + repeat*100 + state
tail95,32,10,10,750,16.0359648000826,16.0359648000826,16.0359648000826,0,20260300 + repeat*100 + state
bulk,32,11,10,1000,5.89412235213417,5.60558424919962,6.25003253016656,0.251693180462897,20260300 + repeat*100 + state
tail95,32,11,10,750,16.5070706156454,16.5070706156454,16.5070706156454,0,20260300 + repeat*100 + state
bulk,32,12,10,1000,6.33150238922736,5.98117358705448,6.54335311094907,0.216364577956715,20260300 + repeat*100 + state
tail95,32,12,10,750,16.9587537752921,16.9587537752921,16.9587537752921,0,20260300 + repeat*100 + state
bulk,32,13,10,1000,6.74150507405559,6.53191846658206,7.06356548862728,0.271056085320356,20260300 + repeat*100 + state
tail95,32,13,10,750,17.7811617862779,17.7811617862779,17.7811617862779,0,20260300 + repeat*100 + state
bulk,32,14,10,1000,7.10479271497407,6.88366856939163,7.46654968072515,0.253342731672983,20260300 + repeat*100 + state
tail95,32,14,10,750,18.2747898206874,18.2747898206874,18.2747898206874,0,20260300 + repeat*100 + state
bulk,32,15,10,1000,2.00512345525907,1.90833711662819,2.1964813742981,0.0921524375228837,20260300 + repeat*100 + state
tail95,32,15,10,750,10.7477326979955,10.7477326979955,10.7477326979955,0,20260300 + repeat*100 + state
bulk,32,16,10,1000,1.9352812689425,1.68234415822284,2.16814971634007,0.151507180180128,20260300 + repeat*100 + state
tail95,32,16,10,750,10.3114793797461,10.3114793797461,10.3114793797461,0,20260300 + repeat*100 + state
bulk,32,17,10,1000,2.06145921651693,1.89001507580333,2.1496042593481,0.177737505904221,20260300 + repeat*100 + state
tail95,32,17,10,750,9.78289894278777,9.78289894278777,9.78289894278777,0,20260300 + repeat*100 + state
bulk,32,18,10,1000,2.32946018265219,2.20951441790985,2.61397250901326,0.166532646274452,20260300 + repeat*100 + state
tail95,32,18,10,750,9.53061013050223,9.53061013050223,9.53061013050223,0,20260300 + repeat*100 + state
bulk,32,19,10,1000,2.90897198078954,2.73299731375197,3.06260751567556,0.0670620335493015,20260300 + repeat*100 + state
tail95,32,19,10,750,10.0092221130335,10.0092221130335,10.0092221130335,0,20260300 + repeat*100 + state
bulk,32,20,10,1000,3.77585993606471,3.42699181873901,3.92240367246078,0.205747834835916,20260300 + repeat*100 + state
tail95,32,20,10,750,11.4160228334296,11.4160228334296,11.4160228334296,0,20260300 + repeat*100 + state
bulk,32,21,10,1000,4.61366003834045,4.44386437347707,4.95983251557457,0.308469455886327,20260300 + repeat*100 + state
tail95,32,21,10,750,13.1688186052045,13.1688186052045,13.1688186052045,0,20260300 + repeat*100 + state
bulk,32,22,10,1000,0.210417987943237,0.158627156837308,0.296673185328411,0.0541486939377052,20260300 + repeat*100 + state
tail95,32,22,10,750,2.87276686271829,2.87276686271829,2.87276686271829,0,20260300 + repeat*100 + state
bulk,32,23,10,1000,0.144700995830457,0.129231061229024,0.23354832744932,0.049873256971813,20260300 + repeat*100 + state
tail95,32,23,10,750,3.1654393565418,3.1654393565418,3.1654393565418,0,20260300 + repeat*100 + state
bulk,32,24,10,1000,0.214167918406853,0.158060536914292,0.32286503992969,0.053682630981863,20260300 + repeat*100 + state
tail95,32,24,10,750,3.03247062280435,3.03247062280435,3.03247062280435,0,20260300 + repeat*100 + state
bulk,32,25,10,1000,0.34503099970545,0.299598306046255,0.490252851588203,0.060132647515134,20260300 + repeat*100 + state
tail95,32,25,10,750,3.90033624536306,3.90033624536306,3.90033624536306,0,20260300 + repeat*100 + state
bulk,32,26,10,1000,0.698553325238759,0.607917337577373,0.787580207814473,0.0848706879886443,20260300 + repeat*100 + state
tail95,32,26,10,750,4.69683763359679,4.69683763359679,4.69683763359679,0,20260300 + repeat*100 + state
bulk,32,27,10,1000,1.31876800600568,1.16272398649102,1.50464490117235,0.104057537474653,20260300 + repeat*100 + state
tail95,32,27,10,750,5.79179343593058,5.79179343593058,5.79179343593058,0,20260300 + repeat*100 + state
bulk,32,28,10,1000,2.17560353286532,2.08985324754965,2.38525570665642,0.114136155611256,20260300 + repeat*100 + state
tail95,32,28,10,750,8.04015039559411,8.04015039559411,8.04015039559411,0,20260300 + repeat*100 + state
bulk,32,29,10,1000,0.0559158516878808,0.018259979556758,0.090382958830034,0.014858780900401,20260300 + repeat*100 + state
tail95,32,29,10,750,0.0744869793250338,0.0744869793250338,0.0744869793250338,0,20260300 + repeat*100 + state
bulk,32,30,10,1000,0.0727315503209298,0.039418433170038,0.102557867019796,0.0269058181562447,20260300 + repeat*100 + state
tail95,32,30,10,750,0.160806652942165,0.160806652942165,0.160806652942165,0,20260300 + repeat*100 + state
bulk,32,31,10,1000,0.0541734546385202,0.0215247960335603,0.0904316781428349,0.0269705299017577,20260300 + repeat*100 + state
tail95,32,31,10,750,0.0804609702137205,0.0804609702137205,0.0804609702137205,0,20260300 + repeat*100 + state
bulk,32,32,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,32,32,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,32,33,10,1000,0.0795237486447515,0.0372458175788566,0.102410350758207,0.027245849169552,20260300 + repeat*100 + state
tail95,32,33,10,750,0.240196585698794,0.240196585698794,0.240196585698794,0,20260300 + repeat*100 + state
bulk,32,34,10,1000,0.414325753301118,0.35862849982277,0.529733946546314,0.0698110246243591,20260300 + repeat*100 + state
tail95,32,34,10,750,1.08558304932819,1.08558304932819,1.08558304932819,0,20260300 + repeat*100 + state
bulk,32,35,10,1000,0.937904481363702,0.787475503124611,1.04273116888482,0.0815264178000465,20260300 + repeat*100 + state
tail95,32,35,10,750,2.41622007449702,2.41622007449702,2.41622007449702,0,20260300 + repeat*100 + state
bulk,33,1,10,1000,7.06339085172233,6.91515476135982,7.16691495861613,0.110892164117663,20260300 + repeat*100 + state
tail95,33,1,10,750,16.6577436768813,16.6577436768813,16.6577436768813,0,20260300 + repeat*100 + state
bulk,33,2,10,1000,7.01336742865706,6.91040190201933,7.19550391467633,0.0576727574272837,20260300 + repeat*100 + state
tail95,33,2,10,750,16.640284981735,16.640284981735,16.640284981735,0,20260300 + repeat*100 + state
bulk,33,3,10,1000,7.04410862732479,6.9184139993798,7.19388330648198,0.108509280129338,20260300 + repeat*100 + state
tail95,33,3,10,750,16.8339142395488,16.8339142395488,16.8339142395488,0,20260300 + repeat*100 + state
bulk,33,4,10,1000,7.07007725468966,6.85402652321723,7.14125495924568,0.0680566925744159,20260300 + repeat*100 + state
tail95,33,4,10,750,16.7775340708299,16.7775340708299,16.7775340708299,0,20260300 + repeat*100 + state
bulk,33,5,10,1000,7.12329105630847,6.90038653706458,7.26626292602528,0.0342848088029148,20260300 + repeat*100 + state
tail95,33,5,10,750,17.3451002931122,17.3451002931122,17.3451002931122,0,20260300 + repeat*100 + state
bulk,33,6,10,1000,7.14832665672088,6.95182596497756,7.25483693266147,0.0794730207452341,20260300 + repeat*100 + state
tail95,33,6,10,750,17.6851244090756,17.6851244090756,17.6851244090756,0,20260300 + repeat*100 + state
bulk,33,7,10,1000,7.17206314436983,7.05986039461851,7.26996159913004,0.111958345982227,20260300 + repeat*100 + state
tail95,33,7,10,750,17.9960452429461,17.9960452429461,17.9960452429461,0,20260300 + repeat*100 + state
bulk,33,8,10,1000,4.78749762066056,4.67916592208335,4.98407081733875,0.106876805166217,20260300 + repeat*100 + state
tail95,33,8,10,750,13.8523004100489,13.8523004100489,13.8523004100489,0,20260300 + repeat*100 + state
bulk,33,9,10,1000,4.80277629386651,4.51933437204765,5.09616763664091,0.119042678259492,20260300 + repeat*100 + state
tail95,33,9,10,750,13.3727568053056,13.3727568053056,13.3727568053056,0,20260300 + repeat*100 + state
bulk,33,10,10,1000,4.86712621965435,4.75205082552318,5.07750369124131,0.1619452823983,20260300 + repeat*100 + state
tail95,33,10,10,750,13.5360104811269,13.5360104811269,13.5360104811269,0,20260300 + repeat*100 + state
bulk,33,11,10,1000,5.03808634292938,4.87125653461716,5.27911888116251,0.157681880850204,20260300 + repeat*100 + state
tail95,33,11,10,750,13.9953262618626,13.9953262618626,13.9953262618626,0,20260300 + repeat*100 + state
bulk,33,12,10,1000,5.45993198563998,5.16826752620326,5.61193178162782,0.148494323084781,20260300 + repeat*100 + state
tail95,33,12,10,750,14.4266320971099,14.4266320971099,14.4266320971099,0,20260300 + repeat*100 + state
bulk,33,13,10,1000,5.85538829200994,5.79167693093153,6.02369907590758,0.098105880521028,20260300 + repeat*100 + state
tail95,33,13,10,750,15.2565528096002,15.2565528096002,15.2565528096002,0,20260300 + repeat*100 + state
bulk,33,14,10,1000,6.24454100682582,6.03595009896806,6.40033673862585,0.157228635092514,20260300 + repeat*100 + state
tail95,33,14,10,750,15.7676844324666,15.7676844324666,15.7676844324666,0,20260300 + repeat*100 + state
bulk,33,15,10,1000,1.40875962482469,1.25445934648699,1.58609830284086,0.128362363205815,20260300 + repeat*100 + state
tail95,33,15,10,750,8.52504078338338,8.52504078338338,8.52504078338338,0,20260300 + repeat*100 + state
bulk,33,16,10,1000,1.29391330837106,1.06881422252741,1.48951008286216,0.154727410530425,20260300 + repeat*100 + state
tail95,33,16,10,750,8.12270579247799,8.12270579247799,8.12270579247799,0,20260300 + repeat*100 + state
bulk,33,17,10,1000,1.42047464587608,1.28322256600585,1.49098835616308,0.122367670583671,20260300 + repeat*100 + state
tail95,33,17,10,750,7.59669775234649,7.59669775234649,7.59669775234649,0,20260300 + repeat*100 + state
bulk,33,18,10,1000,1.70436528542153,1.53953811809779,1.88275810810087,0.190379549541807,20260300 + repeat*100 + state
tail95,33,18,10,750,7.34673319956782,7.34673319956782,7.34673319956782,0,20260300 + repeat*100 + state
bulk,33,19,10,1000,2.18714346629754,2.0270615280508,2.44162034024206,0.126193616601482,20260300 + repeat*100 + state
tail95,33,19,10,750,7.78176692249779,7.78176692249779,7.78176692249779,0,20260300 + repeat*100 + state
bulk,33,20,10,1000,2.94678139902912,2.67270461427488,3.15404438753039,0.148108038420113,20260300 + repeat*100 + state
tail95,33,20,10,750,9.08548927111336,9.08548927111336,9.08548927111336,0,20260300 + repeat*100 + state
bulk,33,21,10,1000,3.80153996705849,3.68058110417902,3.95658654141955,0.0980781926433369,20260300 + repeat*100 + state
tail95,33,21,10,750,10.7743594918686,10.7743594918686,10.7743594918686,0,20260300 + repeat*100 + state
bulk,33,22,10,1000,0.0710649139016244,0.0415049089701451,0.118867469482474,0.0330859345336576,20260300 + repeat*100 + state
tail95,33,22,10,750,1.52696504590107,1.52696504590107,1.52696504590107,0,20260300 + repeat*100 + state
bulk,33,23,10,1000,0.0599730881683938,0.0290825478107601,0.0992819076322373,0.0305959621526581,20260300 + repeat*100 + state
tail95,33,23,10,750,1.74030773227764,1.74030773227764,1.74030773227764,0,20260300 + repeat*100 + state
bulk,33,24,10,1000,0.0722644759523492,0.0286197647681776,0.104637401222944,0.0419741287307442,20260300 + repeat*100 + state
tail95,33,24,10,750,1.64061482137099,1.64061482137099,1.64061482137099,0,20260300 + repeat*100 + state
bulk,33,25,10,1000,0.128134009828611,0.0858477105514535,0.18509266487276,0.0217981535841549,20260300 + repeat*100 + state
tail95,33,25,10,750,2.30752049351653,2.30752049351653,2.30752049351653,0,20260300 + repeat*100 + state
bulk,33,26,10,1000,0.343465381638013,0.284966628583694,0.40348278383824,0.0283756987666401,20260300 + repeat*100 + state
tail95,33,26,10,750,2.94443650249338,2.94443650249338,2.94443650249338,0,20260300 + repeat*100 + state
bulk,33,27,10,1000,0.801181859931642,0.754231304839641,0.87189688633046,0.0730402259965868,20260300 + repeat*100 + state
tail95,33,27,10,750,3.89941632755074,3.89941632755074,3.89941632755074,0,20260300 + repeat*100 + state
bulk,33,28,10,1000,1.54534512989335,1.47854843299436,1.63822648704019,0.0800715539644872,20260300 + repeat*100 + state
tail95,33,28,10,750,5.93192260357248,5.93192260357248,5.93192260357248,0,20260300 + repeat*100 + state
bulk,33,29,10,1000,0.20933684338433,0.139126195441186,0.263373553729455,0.0421042715330293,20260300 + repeat*100 + state
tail95,33,29,10,750,0.545224897893932,0.545224897893932,0.545224897893932,0,20260300 + repeat*100 + state
bulk,33,30,10,1000,0.247279205766571,0.205246008647716,0.307382580130113,0.0391380935965813,20260300 + repeat*100 + state
tail95,33,30,10,750,0.760889215228635,0.760889215228635,0.760889215228635,0,20260300 + repeat*100 + state
bulk,33,31,10,1000,0.224178219820737,0.176550934450963,0.345214990030001,0.0405112967854024,20260300 + repeat*100 + state
tail95,33,31,10,750,0.572283079309765,0.572283079309765,0.572283079309765,0,20260300 + repeat*100 + state
bulk,33,32,10,1000,0.0795237486447515,0.0372458175788566,0.102410350758207,0.027245849169552,20260300 + repeat*100 + state
tail95,33,32,10,750,0.240196585698794,0.240196585698794,0.240196585698794,0,20260300 + repeat*100 + state
bulk,33,33,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,33,33,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,33,34,10,1000,0.164106226462349,0.127843788380368,0.21908657792943,0.0276223575711692,20260300 + repeat*100 + state
tail95,33,34,10,750,0.323165362127729,0.323165362127729,0.323165362127729,0,20260300 + repeat*100 + state
bulk,33,35,10,1000,0.513255914619105,0.453545421050861,0.623599939465811,0.0494135800284781,20260300 + repeat*100 + state
tail95,33,35,10,750,1.20107767817211,1.20107767817211,1.20107767817211,0,20260300 + repeat*100 + state
bulk,34,1,10,1000,5.74959112125651,5.49606997005809,5.92319136878395,0.122338100249117,20260300 + repeat*100 + state
tail95,34,1,10,750,14.1763908050307,14.1763908050307,14.1763908050307,0,20260300 + repeat*100 + state
bulk,34,2,10,1000,5.75039293488891,5.48446130325761,5.90031928033149,0.147741085344606,20260300 + repeat*100 + state
tail95,34,2,10,750,14.1536357806477,14.1536357806477,14.1536357806477,0,20260300 + repeat*100 + state
bulk,34,3,10,1000,5.77334840885252,5.46030171928854,5.90638057402683,0.142350801566296,20260300 + repeat*100 + state
tail95,34,3,10,750,14.3638623949255,14.3638623949255,14.3638623949255,0,20260300 + repeat*100 + state
bulk,34,4,10,1000,5.76998042090449,5.54595608865782,5.8476966633702,0.135944249161428,20260300 + repeat*100 + state
tail95,34,4,10,750,14.301750521135,14.301750521135,14.301750521135,0,20260300 + repeat*100 + state
bulk,34,5,10,1000,5.81056689097289,5.58573512665338,5.89189150195428,0.14002028437152,20260300 + repeat*100 + state
tail95,34,5,10,750,14.8945592466312,14.8945592466312,14.8945592466312,0,20260300 + repeat*100 + state
bulk,34,6,10,1000,5.85216191532629,5.62983178747763,5.93955015611357,0.0924636817501208,20260300 + repeat*100 + state
tail95,34,6,10,750,15.2420249237264,15.2420249237264,15.2420249237264,0,20260300 + repeat*100 + state
bulk,34,7,10,1000,5.86280941622296,5.58609231317388,6.04385102897804,0.127354778573034,20260300 + repeat*100 + state
tail95,34,7,10,750,15.5711731256634,15.5711731256634,15.5711731256634,0,20260300 + repeat*100 + state
bulk,34,8,10,1000,3.58377188998906,3.29978417733366,3.95164698577975,0.244794145630983,20260300 + repeat*100 + state
tail95,34,8,10,750,11.1789772550687,11.1789772550687,11.1789772550687,0,20260300 + repeat*100 + state
bulk,34,9,10,1000,3.58917671603761,3.33249651270607,3.83807663763895,0.149405557204625,20260300 + repeat*100 + state
tail95,34,9,10,750,10.7189000425503,10.7189000425503,10.7189000425503,0,20260300 + repeat*100 + state
bulk,34,10,10,1000,3.66348608854867,3.49450822093408,4.03389779104292,0.192528312812249,20260300 + repeat*100 + state
tail95,34,10,10,750,10.8751496226099,10.8751496226099,10.8751496226099,0,20260300 + repeat*100 + state
bulk,34,11,10,1000,3.8846298513797,3.57230494921178,4.04563222857892,0.184746647105128,20260300 + repeat*100 + state
tail95,34,11,10,750,11.3202758968729,11.3202758968729,11.3202758968729,0,20260300 + repeat*100 + state
bulk,34,12,10,1000,4.16242214975944,4.01406132686223,4.33291426946688,0.216675080058049,20260300 + repeat*100 + state
tail95,34,12,10,750,11.7315524994683,11.7315524994683,11.7315524994683,0,20260300 + repeat*100 + state
bulk,34,13,10,1000,4.61602583186582,4.32074258809745,5.0210304864321,0.122390547740909,20260300 + repeat*100 + state
tail95,34,13,10,750,12.5714557619311,12.5714557619311,12.5714557619311,0,20260300 + repeat*100 + state
bulk,34,14,10,1000,4.96981741248553,4.65778553708014,5.15678850480325,0.107064778764768,20260300 + repeat*100 + state
tail95,34,14,10,750,13.1095734721756,13.1095734721756,13.1095734721756,0,20260300 + repeat*100 + state
bulk,34,15,10,1000,0.672536361048306,0.542246711415349,0.719700024385081,0.0465031955003536,20260300 + repeat*100 + state
tail95,34,15,10,750,6.25500474781056,6.25500474781056,6.25500474781056,0,20260300 + repeat*100 + state
bulk,34,16,10,1000,0.56826832871523,0.505573158302372,0.701146015665977,0.132957316968638,20260300 + repeat*100 + state
tail95,34,16,10,750,5.90021672576612,5.90021672576612,5.90021672576612,0,20260300 + repeat*100 + state
bulk,34,17,10,1000,0.656198068208145,0.604843536773796,0.722393927031163,0.0395344031970495,20260300 + repeat*100 + state
tail95,34,17,10,750,5.38845171397783,5.38845171397783,5.38845171397783,0,20260300 + repeat*100 + state
bulk,34,18,10,1000,0.88479769644167,0.766638665282981,1.04993309769218,0.0704746553630318,20260300 + repeat*100 + state
tail95,34,18,10,750,5.14205227855581,5.14205227855581,5.14205227855581,0,20260300 + repeat*100 + state
bulk,34,19,10,1000,1.308783869443,1.09023660175925,1.41554998302105,0.14497668165719,20260300 + repeat*100 + state
tail95,34,19,10,750,5.50892249365974,5.50892249365974,5.50892249365974,0,20260300 + repeat*100 + state
bulk,34,20,10,1000,1.89321358637906,1.75509928662939,2.11320869322823,0.196920882477935,20260300 + repeat*100 + state
tail95,34,20,10,750,6.67847020291356,6.67847020291356,6.67847020291356,0,20260300 + repeat*100 + state
bulk,34,21,10,1000,2.68401405648436,2.58906987926568,2.85079479512829,0.0985477430003785,20260300 + repeat*100 + state
tail95,34,21,10,750,8.26740710755408,8.26740710755408,8.26740710755408,0,20260300 + repeat*100 + state
bulk,34,22,10,1000,0.134553968287006,0.105141690870878,0.174066986983354,0.0287478074325671,20260300 + repeat*100 + state
tail95,34,22,10,750,0.473927208788601,0.473927208788601,0.473927208788601,0,20260300 + repeat*100 + state
bulk,34,23,10,1000,0.171385018560115,0.127292169451961,0.248285359853802,0.0442142448800404,20260300 + repeat*100 + state
tail95,34,23,10,750,0.59311206942088,0.59311206942088,0.59311206942088,0,20260300 + repeat*100 + state
bulk,34,24,10,1000,0.0791912822221117,0.0531356244968002,0.130306459332556,0.0290153851798864,20260300 + repeat*100 + state
tail95,34,24,10,750,0.531935078303632,0.531935078303632,0.531935078303632,0,20260300 + repeat*100 + state
