path_id,dissipation_stage,inventory_at_resolution_kg,remaining_formal_demand_kg,inventory_minus_remaining_demand_kg,positive_preventive_inventory_kg
3882,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3883,4,160.308409272,144,16.308409272,18.3262758297
3886,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3888,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3891,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3892,4,145.293409272,144,1.29340927205,6.30269498349
3895,5,156.451144954,104.989071862,51.4620730918,51.4620730918
3897,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3899,6,145.079651007,45.4960659317,99.5835850757,99.5835850757
3906,4,150.558409272,144,6.55840927205,8.57627582974
3907,5,222.112481134,104.989071862,117.123409272,117.123409272
3912,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3914,5,199.177550046,104.989071862,94.1884781839,94.1884781839
3921,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3924,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
3928,5,196.277902393,104.989071862,91.2888305307,91.2888305307
3929,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3933,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3934,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3937,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3943,5,172.322167937,104.989071862,67.3330960747,67.3330960747
3944,4,154.068409272,144,10.068409272,10.1570471812
3950,4,160.308409272,144,16.308409272,18.3262758297
3952,4,149.443112104,144,5.44311210419,6.8672898456
3953,4,163.233409272,144,19.233409272,21.2512758297
3955,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3956,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3963,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
3966,4,151.533409272,144,7.53340927205,10.2026949835
3968,4,160.308409272,144,16.308409272,18.3262758297
3975,5,197.546367222,104.989071862,92.5572953597,92.5572953597
3976,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3977,4,157.383409272,144,13.383409272,15.4012758297
3980,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3982,4,160.308409272,144,16.308409272,18.3262758297
3984,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
3987,4,163.233409272,144,19.233409272,21.2512758297
3988,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
3995,4,150.558409272,144,6.55840927205,8.57627582974
3996,5,230.542098927,104.989071862,125.553027065,125.553027065
3999,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4000,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4001,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4002,4,163.233409272,144,19.233409272,21.2512758297
4003,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4008,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4009,4,159.333409272,144,15.333409272,16.8911297703
4010,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4011,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4013,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4014,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4015,5,207.487481134,104.989071862,102.498409272,102.498409272
4018,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4022,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4025,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4030,5,199.177550046,104.989071862,94.1884781839,94.1884781839
4031,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4032,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4041,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4044,4,151.533409272,144,7.53340927205,10.2026949835
4046,5,186.356815296,104.989071862,81.367743434,81.367743434
4047,4,151.533409272,144,7.53340927205,10.2026949835
4049,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4052,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4053,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4061,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4064,6,102.050572258,45.4960659317,56.5545063261,56.5545063261
4065,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4067,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4073,4,147.633409272,144,3.63340927205,6.30269498349
4074,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4076,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4081,4,136.518409272,144,-7.48159072795,5.60813793862
4085,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4088,6,154.411588834,45.4960659317,108.915522902,108.915522902
4089,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4090,4,162.478143683,144,18.4781436835,19.7310372279
4094,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4095,6,148.686330554,45.4960659317,103.190264622,103.190264622
4099,4,154.458409272,144,10.458409272,12.4762758297
4103,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4104,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4111,4,163.233409272,144,19.233409272,21.2512758297
4115,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4118,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4127,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4128,3,187.986245268,189.496065932,-1.50982066324,5.60813793862
4129,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4130,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4135,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4138,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4141,4,151.533409272,144,7.53340927205,10.2026949835
4143,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4146,4,160.308409272,144,16.308409272,18.3262758297
4150,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4151,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4161,5,108.622481134,104.989071862,3.63340927205,5.26920416384
4163,4,147.633409272,144,3.63340927205,6.30269498349
4165,5,162.496992527,104.989071862,57.5079206642,57.5079206642
4166,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4170,4,151.533409272,144,7.53340927205,10.2026949835
4172,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4173,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4175,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4181,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4188,5,199.177550046,104.989071862,94.1884781839,94.1884781839
4193,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4196,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4198,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4212,4,151.533409272,144,7.53340927205,10.2026949835
4215,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4216,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4220,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4221,4,159.333409272,144,15.333409272,15.4083798254
4222,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4223,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4228,4,154.458409272,144,10.458409272,12.4762758297
4229,5,156.451144954,104.989071862,51.4620730918,51.4620730918
4232,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4233,5,161.876273045,104.989071862,56.8872011821,56.8872011821
4240,4,147.633409272,144,3.63340927205,6.30269498349
4241,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4247,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4248,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4249,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4251,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4253,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4259,4,160.308409272,144,16.308409272,18.3262758297
4262,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4263,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4264,4,163.233409272,144,19.233409272,21.2512758297
4265,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4266,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4268,4,136.518409272,144,-7.48159072795,5.60813793862
4269,4,136.518409272,144,-7.48159072795,5.60813793862
4271,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4281,4,160.308409272,144,16.308409272,18.3262758297
4282,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4283,4,162.380179337,144,18.3801793368,19.6434585705
4284,5,224.992358276,104.989071862,120.003286414,120.003286414
4287,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4300,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4302,4,154.458409272,144,10.458409272,12.4762758297
4304,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4308,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4310,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4311,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4312,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4313,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4324,4,147.633409272,144,3.63340927205,6.30269498349
4327,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4328,5,106.282481134,104.989071862,1.29340927205,6.30269498349
4333,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4335,4,145.293409272,144,1.29340927205,6.30269498349
4337,5,160.733740298,104.989071862,55.7446684359,55.7446684359
4340,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4341,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4342,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4343,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4346,6,169.419517657,45.4960659317,123.923451726,123.923451726
4348,4,163.233409272,144,19.233409272,21.2512758297
4349,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4350,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4351,4,163.233409272,144,19.233409272,21.2512758297
4353,4,147.633409272,144,3.63340927205,6.30269498349
4354,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4355,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4356,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4357,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4360,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4361,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4363,4,151.533409272,144,7.53340927205,10.2026949835
4364,4,155.546921843,144,11.546921843,13.5647884007
4367,4,145.293409272,144,1.29340927205,6.30269498349
4372,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4374,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4383,5,156.451144954,104.989071862,51.4620730918,51.4620730918
4384,5,158.757994231,104.989071862,53.7689223683,53.7689223683
4389,4,160.308409272,144,16.308409272,18.3262758297
4390,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4394,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4397,6,142.500396193,45.4960659317,97.0043302612,97.0043302612
4400,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4405,4,151.533409272,144,7.53340927205,10.2026949835
4407,4,136.518409272,144,-7.48159072795,5.60813793862
4413,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4416,6,116.872966735,45.4960659317,71.3769008034,71.3769008034
4421,4,160.308409272,144,16.308409272,18.3262758297
4423,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4425,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4431,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4432,6,133.669744245,45.4960659317,88.1736783132,88.1736783132
4435,7,156.407475452,0,156.407475452,156.407475452
4438,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4442,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4444,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4445,4,163.233409272,144,19.233409272,21.2512758297
4446,4,147.633409272,144,3.63340927205,6.30269498349
4449,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
4450,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4451,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4452,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4455,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4463,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4467,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4469,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4476,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4477,5,165.251253753,104.989071862,60.2621818906,60.2621818906
4479,5,202.137392866,104.989071862,97.1483210036,97.1483210036
4480,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4482,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4484,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4489,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4490,4,147.385558521,144,3.38555852063,17.947359981
4492,6,169.249475204,45.4960659317,123.753409272,123.753409272
4493,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4494,5,108.622481134,104.989071862,3.63340927205,6.30269498349
4496,5,161.543578189,104.989071862,56.5545063261,56.5545063261
4497,4,145.293409272,144,1.29340927205,6.30269498349
4501,4,160.308409272,144,16.308409272,18.3262758297
4502,6,109.594926623,45.4960659317,64.098860691,64.098860691
4503,5,199.257181415,104.989071862,94.2681095524,94.2681095524
4505,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4508,4,163.233409272,144,19.233409272,21.2512758297
4519,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4521,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4522,5,182.678398864,104.989071862,77.6893270013,77.6893270013
4523,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4525,4,160.308409272,144,16.308409272,18.3262758297
4526,4,150.558409272,144,6.55840927205,8.57627582974
4533,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4537,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4542,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4544,5,157.552841196,104.989071862,52.5637693332,52.5637693332
4550,5,193.616697824,104.989071862,88.6276259611,88.6276259611
4553,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4558,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4559,4,160.308409272,144,16.308409272,18.3262758297
4562,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4567,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4574,4,163.233409272,144,19.233409272,21.2512758297
4577,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4579,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4581,4,163.233409272,144,19.233409272,21.2512758297
4582,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4583,4,160.308409272,144,16.308409272,18.3262758297
4584,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4585,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4587,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4589,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4590,4,155.546921843,144,11.546921843,13.5647884007
4592,5,163.107023986,104.989071862,58.1179521237,58.1179521237
4595,4,163.233409272,144,19.233409272,21.2512758297
4598,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4599,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4601,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4603,5,193.616697824,104.989071862,88.6276259611,88.6276259611
4604,5,203.382783755,104.989071862,98.3937118926,98.3937118926
4607,4,160.308409272,144,16.308409272,18.3262758297
4609,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4618,5,173.712545313,104.989071862,68.7234734504,68.7234734504
4623,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4624,5,306.322680056,104.989071862,201.333608194,201.333608194
4626,3,187.986245268,189.496065932,-1.50982066324,5.60813793862
4628,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4630,4,159.333409272,144,15.333409272,16.8911297703
4636,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4637,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4638,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4640,4,156.408409272,144,12.408409272,12.5758443706
4642,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
4644,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4648,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4649,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4651,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
4653,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
4657,4,151.533409272,144,7.53340927205,10.2026949835
4658,5,193.616697824,104.989071862,88.6276259611,88.6276259611
4670,5,163.107023986,104.989071862,58.1179521237,58.1179521237
4671,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
