method,stage,markov_state,site,records,htt_in_mean_kg,htt_out_mean_kg,net_htt_mean_kg,htt_in_active_frequency,htt_out_active_frequency,net_orientation,schema_boundary
saa,2,115,1,35,42.9449618756533,0.0,42.9449618756533,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,115,2,35,0.0,28.0345782656621,-28.0345782656621,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,115,3,35,0.0,42.9449618756533,-42.9449618756533,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,115,4,35,28.0345782656621,0.0,28.0345782656621,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,116,1,11,55.721635212695794,0.0,55.721635212695794,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,116,2,11,0.0,31.4108192207177,-31.4108192207177,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,116,3,11,0.0,29.7966743877382,-29.7966743877382,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,116,4,11,5.48585839576009,0.0,5.48585839576009,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,122,1,82,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,122,2,82,0.0,32.9274562199961,-32.9274562199961,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,122,3,82,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,122,4,82,32.9274562199961,0.0,32.9274562199961,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,123,1,43,42.9389465896763,0.0,42.9389465896763,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,123,2,43,0.0,29.396933294956497,-29.396933294956497,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,123,3,43,0.0,42.9389465896763,-42.9389465896763,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,123,4,43,29.396933294956497,0.0,29.396933294956497,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,124,1,14,56.7757110346626,0.0,56.7757110346626,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,124,2,14,0.0,27.4165339159712,-27.4165339159712,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,124,3,14,0.0,30.8831510639376,-30.8831510639376,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,124,4,14,1.5239739452462,0.0,1.5239739452462,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,130,1,102,37.3272146605758,0.0,37.3272146605758,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,130,2,102,0.0,10.343868320408001,-10.343868320408001,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,130,3,102,0.0,37.3272146605758,-37.3272146605758,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,130,4,102,10.343868320408001,0.0,10.343868320408001,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,131,1,44,42.1758216784111,0.0,42.1758216784111,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,131,2,44,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,131,3,44,0.0,42.1758216784111,-42.1758216784111,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,131,4,44,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,132,1,17,56.3572929331713,0.0,56.3572929331713,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,132,2,17,0.0,25.9350383855283,-25.9350383855283,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,132,3,17,0.0,32.902226991348,-32.902226991348,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,132,4,17,2.47997244370501,0.0,2.47997244370501,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,138,1,94,46.507484674967,0.0,46.507484674967,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,138,2,94,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,138,3,94,0.0,46.507484674967,-46.507484674967,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,138,4,94,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,139,1,33,42.3655603534467,0.0,42.3655603534467,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,139,2,33,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,139,3,33,0.0,42.3655603534467,-42.3655603534467,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,139,4,33,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,140,1,23,59.2445756591892,0.0,59.2445756591892,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,140,2,23,0.0,26.507959306407596,-26.507959306407596,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,140,3,23,0.0,34.3230064256431,-34.3230064256431,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,140,4,23,1.58639007286149,0.0,1.58639007286149,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,146,1,42,50.0661229743222,0.0,50.0661229743222,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,146,2,42,0.0,10.0525300516723,-10.0525300516723,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,146,3,42,0.0,50.0661229743222,-50.0661229743222,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,146,4,42,10.0525300516723,0.0,10.0525300516723,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,147,1,31,41.238971066192,0.0,41.238971066192,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,147,2,31,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,147,3,31,0.0,41.238971066192,-41.238971066192,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,147,4,31,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,148,1,9,65.0375303919929,0.0,65.0375303919929,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,148,2,9,0.0,25.9018987219365,-25.9018987219365,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,148,3,9,0.0,35.1087809273178,-35.1087809273178,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,148,4,9,0.0,4.02685074273866,-4.02685074273866,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,154,1,9,44.3058225248878,0.0,44.3058225248878,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,154,2,9,0.0,14.1796841334193,-14.1796841334193,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,154,3,9,0.0,44.3058225248878,-44.3058225248878,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,154,4,9,14.1796841334193,0.0,14.1796841334193,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,155,1,12,40.5159351347781,0.0,40.5159351347781,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,155,2,12,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,155,3,12,0.0,40.5159351347781,-40.5159351347781,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,155,4,12,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,162,1,5,36.4105191033279,0.0,36.4105191033279,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,162,2,5,0.0,21.1951980943074,-21.1951980943074,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,162,3,5,0.0,36.4105191033279,-36.4105191033279,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,162,4,5,21.1951980943074,0.0,21.1951980943074,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,163,1,3,41.3574247940762,0.0,41.3574247940762,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,163,2,3,0.0,2.61964985637786,-2.61964985637786,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,163,3,3,0.0,41.3574247940762,-41.3574247940762,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,163,4,3,2.61964985637786,0.0,2.61964985637786,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,164,1,1,71.3501610419569,0.0,71.3501610419569,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,164,2,1,0.0,23.636799203198,-23.636799203198,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,164,3,1,0.0,39.1369022020582,-39.1369022020582,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,2,164,4,1,0.0,8.57645963670069,-8.57645963670069,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,59,1,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,59,2,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,59,3,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,59,4,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,60,1,283,34.567291289740474,0.0,34.567291289740474,0.9893992932862191,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,60,2,283,0.01709667965705378,11.632756933287435,-11.61566025363038,0.0035335689045936395,0.9929328621908127,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,60,3,283,0.08548245384001202,28.903656933742425,-28.81817447990241,0.007067137809187279,0.9893992932862191,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,60,4,283,5.8665434437923425,0.0,5.8665434437923425,0.9893992932862191,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,61,1,141,27.745916490936946,0.0,27.745916490936946,0.7446808510638298,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,61,2,141,0.07250957646138256,11.223648016583851,-11.15113844012247,0.02127659574468085,0.7446808510638298,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,61,3,141,0.188494890433701,19.55672147998213,-19.368226589548428,0.07801418439716312,0.6879432624113475,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,61,4,141,2.8475340147571604,0.07408547602319968,2.7734485387339607,0.6666666666666666,0.09219858156028368,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,62,1,36,29.550577798535926,0.0,29.550577798535926,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,62,2,36,0.07874431915282971,12.420484951372,-12.341740632219171,0.027777777777777776,0.9722222222222222,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,62,3,36,0.7285061811128131,17.624090800443525,-16.895584619330712,0.3888888888888889,0.6111111111111112,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,62,4,36,0.12134348139028456,0.4345960283763289,-0.3132525469860443,0.1388888888888889,0.4166666666666667,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,67,1,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,67,2,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,67,3,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,3,67,4,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
