a0,loc0,lfw0,stage,stage_index,distribution_type,state_a,state_loc,state_lfw,exact_probability
2,1,0,W2,2,joint,4,3,2,0.000712849938955556
2,1,0,W2,2,joint,5,3,2,2.86714092166667e-05
2,1,0,W2,2,joint,6,3,2,2.10819185416667e-06
2,1,0,W2,2,joint,1,4,2,0.01356871327256
2,1,0,W2,2,joint,2,4,2,0.03685817424228
2,1,0,W2,2,joint,3,4,2,0.000971710050026667
2,1,0,W2,2,joint,4,4,2,0.000438355038933333
2,1,0,W2,2,joint,5,4,2,1.76309992e-05
2,1,0,W2,2,joint,6,4,2,1.296397e-06
2,1,0,W2,2,joint,1,5,2,0.00670963905218
2,1,0,W2,2,joint,2,5,2,0.01822612360659
2,1,0,W2,2,joint,3,5,2,0.000480504198746667
2,1,0,W2,2,joint,4,5,2,0.000216763670133333
2,1,0,W2,2,joint,5,5,2,8.7184126e-06
2,1,0,W2,2,joint,6,5,2,6.4105975e-07
2,1,0,W2,2,joint,1,6,2,0.0019426571866
2,1,0,W2,2,joint,2,6,2,0.0052770513783
2,1,0,W2,2,joint,3,6,2,0.000139121482933333
2,1,0,W2,2,joint,4,6,2,6.27600826666667e-05
2,1,0,W2,2,joint,5,6,2,2.524262e-06
2,1,0,W2,2,joint,6,6,2,1.856075e-07
2,1,0,W2,2,joint,1,7,2,0.0003735879205
2,1,0,W2,2,joint,2,7,2,0.00101481757275
2,1,0,W2,2,joint,3,7,2,2.67541313333333e-05
2,1,0,W2,2,joint,4,7,2,1.20692466666667e-05
2,1,0,W2,2,joint,5,7,2,4.85435e-07
2,1,0,W2,2,joint,6,7,2,3.569375e-08
2,1,0,W2,2,joint,1,8,2,0
2,1,0,W2,2,joint,2,8,2,0
2,1,0,W2,2,joint,3,8,2,0
2,1,0,W2,2,joint,4,8,2,0
2,1,0,W2,2,joint,5,8,2,0
2,1,0,W2,2,joint,6,8,2,0
2,1,0,W2,2,joint,1,9,2,0
2,1,0,W2,2,joint,2,9,2,0
2,1,0,W2,2,joint,3,9,2,0
2,1,0,W2,2,joint,4,9,2,0
2,1,0,W2,2,joint,5,9,2,0
2,1,0,W2,2,joint,6,9,2,0
2,1,0,W2,2,joint,1,10,2,0
2,1,0,W2,2,joint,2,10,2,0
2,1,0,W2,2,joint,3,10,2,0
2,1,0,W2,2,joint,4,10,2,0
2,1,0,W2,2,joint,5,10,2,0
2,1,0,W2,2,joint,6,10,2,0
2,1,0,W2,2,joint,1,-2,3,0.000525532914093024
2,1,0,W2,2,joint,2,-2,3,0.00142756231402326
2,1,0,W2,2,joint,3,-2,3,3.76355225426357e-05
2,1,0,W2,2,joint,4,-2,3,1.69780285271318e-05
2,1,0,W2,2,joint,5,-2,3,6.8287023255814e-07
2,1,0,W2,2,joint,6,-2,3,5.0211046511628e-08
2,1,0,W2,2,joint,1,-1,3,0.000926651632348838
2,1,0,W2,2,joint,2,-1,3,0.00251716479233721
2,1,0,W2,2,joint,3,-1,3,6.63612448682171e-05
2,1,0,W2,2,joint,4,-1,3,2.99366936434109e-05
2,1,0,W2,2,joint,5,-1,3,1.20407837209302e-06
2,1,0,W2,2,joint,6,-1,3,8.85351744186047e-08
2,1,0,W2,2,joint,1,0,3,0.0012146334827093
2,1,0,W2,2,joint,2,0,3,0.00329944126955232
2,1,0,W2,2,joint,3,0,3,8.69847817209302e-05
2,1,0,W2,2,joint,4,0,3,3.92403241860465e-05
2,1,0,W2,2,joint,5,0,3,1.57827802325581e-06
2,1,0,W2,2,joint,6,0,3,1.16049854651163e-07
2,1,0,W2,2,joint,1,1,3,0.00150252557691861
2,1,0,W2,2,joint,2,1,3,0.00408147393235465
2,1,0,W2,2,joint,3,1,3,0.000107601890775194
2,1,0,W2,2,joint,4,1,3,4.85410550387597e-05
2,1,0,W2,2,joint,5,1,3,1.95236104651163e-06
2,1,0,W2,2,joint,6,1,3,1.43555959302326e-07
2,1,0,W2,2,joint,1,2,3,0.00133452031743023
2,1,0,W2,2,joint,2,2,3,0.00362510294098256
2,1,0,W2,2,joint,3,2,3,9.55703594263566e-05
2,1,0,W2,2,joint,4,2,3,4.31134252713178e-05
2,1,0,W2,2,joint,5,2,3,1.7340573255814e-06
2,1,0,W2,2,joint,6,2,3,1.27504215116279e-07
2,1,0,W2,2,joint,1,3,3,0.0011590972445
2,1,0,W2,2,joint,2,3,3,0.00314858213475
2,1,0,W2,2,joint,3,3,3,8.30076086666667e-05
2,1,0,W2,2,joint,4,3,3,3.74461533333333e-05
2,1,0,W2,2,joint,5,3,3,1.506115e-06
2,1,0,W2,2,joint,6,3,3,1.1074375e-07
2,1,0,W2,2,joint,1,4,3,0.000712767288
2,1,0,W2,2,joint,2,4,3,0.001936167444
2,1,0,W2,2,joint,3,4,3,5.1044128e-05
2,1,0,W2,2,joint,4,4,3,2.302688e-05
2,1,0,W2,2,joint,5,4,3,9.2616e-07
2,1,0,W2,2,joint,6,4,3,6.81e-08
2,1,0,W2,2,joint,1,5,3,0.000352458714
2,1,0,W2,2,joint,2,5,3,0.000957422007
2,1,0,W2,2,joint,3,5,3,2.5240984e-05
2,1,0,W2,2,joint,4,5,3,1.138664e-05
2,1,0,W2,2,joint,5,5,3,4.5798e-07
2,1,0,W2,2,joint,6,5,3,3.3675e-08
2,1,0,W2,2,joint,1,6,3,0.00010204818
2,1,0,W2,2,joint,2,6,3,0.00027720459
2,1,0,W2,2,joint,3,6,3,7.30808e-06
2,1,0,W2,2,joint,4,6,3,3.2968e-06
2,1,0,W2,2,joint,5,6,3,1.326e-07
2,1,0,W2,2,joint,6,6,3,9.75e-09
2,1,0,W2,2,joint,1,7,3,1.962465e-05
2,1,0,W2,2,joint,2,7,3,5.3308575e-05
2,1,0,W2,2,joint,3,7,3,1.4054e-06
2,1,0,W2,2,joint,4,7,3,6.34e-07
2,1,0,W2,2,joint,5,7,3,2.55e-08
2,1,0,W2,2,joint,6,7,3,1.875e-09
2,1,0,W2,2,joint,1,8,3,0
2,1,0,W2,2,joint,2,8,3,0
2,1,0,W2,2,joint,3,8,3,0
2,1,0,W2,2,joint,4,8,3,0
2,1,0,W2,2,joint,5,8,3,0
2,1,0,W2,2,joint,6,8,3,0
2,1,0,W2,2,joint,1,9,3,0
2,1,0,W2,2,joint,2,9,3,0
2,1,0,W2,2,joint,3,9,3,0
2,1,0,W2,2,joint,4,9,3,0
2,1,0,W2,2,joint,5,9,3,0
2,1,0,W2,2,joint,6,9,3,0
2,1,0,W2,2,joint,1,10,3,0
2,1,0,W2,2,joint,2,10,3,0
2,1,0,W2,2,joint,3,10,3,0
2,1,0,W2,2,joint,4,10,3,0
2,1,0,W2,2,joint,5,10,3,0
2,1,0,W2,2,joint,6,10,3,0
2,1,0,W3,3,intensity,1,NaN,NaN,0.362967675333333
2,1,0,W3,3,intensity,2,NaN,NaN,0.603245176555555
2,1,0,W3,3,intensity,3,NaN,NaN,0.0221606475555556
2,1,0,W3,3,intensity,4,NaN,NaN,0.0107260938888889
2,1,0,W3,3,intensity,5,NaN,NaN,0.0008466
2,1,0,W3,3,intensity,6,NaN,NaN,5.38066666666667e-05
2,1,0,W3,3,loc,NaN,-2,NaN,0.0728015396272761
2,1,0,W3,3,loc,NaN,-1,NaN,0.11539796485713
2,1,0,W3,3,loc,NaN,0,NaN,0.146061806336759
2,1,0,W3,3,loc,NaN,1,NaN,0.158457615095998
2,1,0,W3,3,loc,NaN,2,NaN,0.15537270756152
2,1,0,W3,3,loc,NaN,3,NaN,0.132108124273256
2,1,0,W3,3,loc,NaN,4,NaN,0.10063746124031
2,1,0,W3,3,loc,NaN,5,NaN,0.0643118643410853
2,1,0,W3,3,loc,NaN,6,NaN,0.0346489166666667
2,1,0,W3,3,loc,NaN,7,NaN,0.014467
2,1,0,W3,3,loc,NaN,8,NaN,0.004635
2,1,0,W3,3,loc,NaN,9,NaN,0.000975
2,1,0,W3,3,loc,NaN,10,NaN,0.000125
2,1,0,W3,3,lfw,NaN,NaN,0,0.036217
2,1,0,W3,3,lfw,NaN,NaN,1,0.151885
2,1,0,W3,3,lfw,NaN,NaN,2,0.348903
2,1,0,W3,3,lfw,NaN,NaN,3,0.462995
2,1,0,W3,3,joint,1,-2,0,0.000957019940986225
2,1,0,W3,3,joint,2,-2,0,0.00159054842207984
2,1,0,W3,3,joint,3,-2,0,5.8429945852224e-05
2,1,0,W3,3,joint,4,-2,0,2.82809914991195e-05
2,1,0,W3,3,joint,5,-2,0,2.23219073515258e-06
2,1,0,W3,3,joint,6,-2,0,1.41869528493712e-07
2,1,0,W3,3,joint,1,-1,0,0.00151697552116225
2,1,0,W3,3,joint,2,-1,0,0.0025211836432916
2,1,0,W3,3,joint,3,-1,0,9.26175033190193e-05
2,1,0,W3,3,joint,4,-1,0,4.48282945642188e-05
2,1,0,W3,3,joint,5,-1,0,3.53825302772909e-06
2,1,0,W3,3,joint,6,-1,0,2.24877865869765e-07
2,1,0,W3,3,joint,1,0,0,0.0019200701248408
2,1,0,W3,3,joint,2,0,0,0.00319111898985199
2,1,0,W3,3,joint,3,0,0,0.00011722806246995
2,1,0,W3,3,joint,4,0,0,5.67401833052478e-05
2,1,0,W3,3,joint,5,0,0,4.4784466445873e-06
2,1,0,W3,3,joint,6,0,0,2.84632985813561e-07
2,1,0,W3,3,joint,1,1,0,0.00208302047215459
2,1,0,W3,3,joint,2,1,0,0.00346193927968862
2,1,0,W3,3,joint,3,1,0,0.000127176841552164
2,1,0,W3,3,joint,4,1,0,6.15555452322009e-05
2,1,0,W3,3,joint,5,1,0,4.85851840692583e-06
2,1,0,W3,3,joint,6,1,0,3.08788897254101e-07
2,1,0,W3,3,joint,1,2,0,0.00204246751075145
2,1,0,W3,3,joint,2,2,0,0.00339454105107495
2,1,0,W3,3,joint,3,2,0,0.000124700918912046
2,1,0,W3,3,joint,4,2,0,6.0357160634776e-05
2,1,0,W3,3,joint,5,2,0,4.76393109390306e-06
2,1,0,W3,3,joint,6,2,0,3.02777288439181e-07
2,1,0,W3,3,joint,1,3,0,0.00173664059775493
2,1,0,W3,3,joint,2,3,0,0.00288626270381827
2,1,0,W3,3,joint,3,3,0,0.000106028946467956
2,1,0,W3,3,joint,4,3,0,5.13196390991814e-05
2,1,0,W3,3,joint,5,3,0,4.0506084424987e-06
2,1,0,W3,3,joint,6,3,0,2.57441221666328e-07
2,1,0,W3,3,joint,1,4,0,0.00132293984042503
2,1,0,W3,3,joint,2,4,0,0.00219870013735156
2,1,0,W3,3,joint,3,4,0,8.07708386537131e-05
2,1,0,W3,3,joint,4,4,0,3.9094326856294e-05
2,1,0,W3,3,joint,5,4,0,3.08567661810455e-06
2,1,0,W3,3,joint,6,4,0,1.96113835614787e-07
2,1,0,W3,3,joint,1,5,0,0.000845418063017994
2,1,0,W3,3,joint,2,5,0,0.00140506828389109
2,1,0,W3,3,joint,3,5,0,5.16161989202946e-05
2,1,0,W3,3,joint,4,5,0,2.49830332989457e-05
2,1,0,W3,3,joint,5,5,0,1.97188615072606e-06
2,1,0,W3,3,joint,6,5,0,1.25325562032523e-07
2,1,0,W3,3,joint,1,6,0,0.000455480809243026
2,1,0,W3,3,joint,2,6,0,0.000757000195505407
2,1,0,W3,3,joint,3,6,0,2.7808949302949e-05
2,1,0,W3,3,joint,4,6,0,1.34599587140677e-05
2,1,0,W3,3,joint,5,6,0,1.06238125130845e-06
2,1,0,W3,3,joint,6,6,0,6.75208999079495e-08
2,1,0,W3,3,joint,1,7,0,0.000190177399504617
2,1,0,W3,3,joint,2,7,0,0.000316071118001575
2,1,0,W3,3,joint,3,7,0,1.16111009598404e-05
2,1,0,W3,3,joint,4,7,0,5.61995125532305e-06
2,1,0,W3,3,joint,5,7,0,4.435772035974e-07
2,1,0,W3,3,joint,6,7,0,2.81920750471267e-08
2,1,0,W3,3,joint,1,8,0,6.09298573791319e-05
2,1,0,W3,3,joint,2,8,0,0.000101264231142414
2,1,0,W3,3,joint,3,8,0,3.72001471962814e-06
2,1,0,W3,3,joint,4,8,0,1.80054427790298e-06
2,1,0,W3,3,joint,5,8,0,1.42115182047e-07
2,1,0,W3,3,joint,6,8,0,9.0322988763e-09
2,1,0,W3,3,joint,1,9,0,1.28169602901087e-05
2,1,0,W3,3,joint,2,9,0,2.13015372953297e-05
2,1,0,W3,3,joint,3,9,0,7.82527368206567e-07
2,1,0,W3,3,joint,4,9,0,3.78755268814542e-07
2,1,0,W3,3,joint,5,9,0,2.9894779395e-08
2,1,0,W3,3,joint,6,9,0,1.8999981455e-09
2,1,0,W3,3,joint,1,10,0,1.64320003719342e-06
2,1,0,W3,3,joint,2,10,0,2.73096631991407e-06
2,1,0,W3,3,joint,3,10,0,1.00324021564944e-07
2,1,0,W3,3,joint,4,10,0,4.85583677967361e-08
2,1,0,W3,3,joint,5,10,0,3.832664025e-09
2,1,0,W3,3,joint,6,10,0,2.43589505833333e-10
2,1,0,W3,3,joint,1,-2,1,0.00401350122143448
2,1,0,W3,3,joint,2,-2,1,0.00667036052372082
2,1,0,W3,3,joint,3,-2,1,0.000245040514834609
2,1,0,W3,3,joint,4,-2,1,0.000118603373936101
2,1,0,W3,3,joint,5,-2,1,9.36124719906812e-06
2,1,0,W3,3,joint,6,-2,1,5.94965163742648e-07
2,1,0,W3,3,joint,1,-1,1,0.00636181425937343
2,1,0,W3,3,joint,2,-1,1,0.0105732108584738
2,1,0,W3,3,joint,3,-1,1,0.000388414542662541
2,1,0,W3,3,joint,4,-1,1,0.000187998606176281
2,1,0,W3,3,joint,5,-1,1,1.48385443608425e-05
2,1,0,W3,3,joint,6,-1,1,9.43081278339711e-07
2,1,0,W3,3,joint,1,0,1,0.00805229176661358
2,1,0,W3,3,joint,2,0,1,0.013382751408832
2,1,0,W3,3,joint,3,0,1,0.000491625045372292
2,1,0,W3,3,joint,4,0,1,0.000237954075194454
2,1,0,W3,3,joint,5,0,1,1.87814802057912e-05
2,1,0,W3,3,joint,6,0,1,1.19367924042004e-06
2,1,0,W3,3,joint,1,1,1,0.00873566458881741
2,1,0,W3,3,joint,2,1,1,0.0145185036721845
2,1,0,W3,3,joint,3,1,1,0.000533347725630243
2,1,0,W3,3,joint,4,1,1,0.000258148493458675
2,1,0,W3,3,joint,5,1,1,2.03754056999732e-05
2,1,0,W3,3,joint,6,1,1,1.29498306484356e-06
2,1,0,W3,3,joint,1,2,1,0.00856559565592081
2,1,0,W3,3,joint,2,2,1,0.0142358524323527
2,1,0,W3,3,joint,3,2,1,0.00052296432804915
2,1,0,W3,3,joint,4,2,1,0.000253122769500869
2,1,0,W3,3,joint,5,2,1,1.99787302702451e-05
2,1,0,W3,3,joint,6,2,1,1.26977188763799e-06
2,1,0,W3,3,joint,1,3,1,0.00728303440897943
2,1,0,W3,3,joint,2,3,1,0.0121042607275434
2,1,0,W3,3,joint,3,3,1,0.000444658766167421
2,1,0,W3,3,joint,4,3,1,0.000215221674478261
2,1,0,W3,3,joint,5,3,1,1.69872342626091e-05
2,1,0,W3,3,joint,6,3,1,1.07964381237513e-06
2,1,0,W3,3,joint,1,4,1,0.00554807735767611
2,1,0,W3,3,joint,2,4,1,0.00922079604499658
2,1,0,W3,3,joint,3,4,1,0.000338732607033139
2,1,0,W3,3,joint,4,4,1,0.000163951786027783
2,1,0,W3,3,joint,5,4,1,1.29405525896902e-05
2,1,0,W3,3,joint,6,4,1,8.22452161204736e-07
2,1,0,W3,3,joint,1,5,1,0.00354547098051987
2,1,0,W3,3,joint,2,5,1,0.00589250341825106
2,1,0,W3,3,joint,3,5,1,0.000216465371869811
2,1,0,W3,3,joint,4,5,1,0.000104772565718043
2,1,0,W3,3,joint,5,5,1,8.26959516257636e-06
2,1,0,W3,3,joint,6,5,1,5.25583924381084e-07
2,1,0,W3,3,joint,1,6,1,0.00191017209354383
2,1,0,W3,3,joint,2,6,1,0.00317466865544741
2,1,0,W3,3,joint,3,6,1,0.000116623747546136
2,1,0,W3,3,joint,4,6,1,5.64476855975418e-05
2,1,0,W3,3,joint,5,6,1,4.45536008932225e-06
2,1,0,W3,3,joint,6,6,1,2.83165692423969e-07
2,1,0,W3,3,joint,1,7,1,0.000797556239438904
2,1,0,W3,3,joint,2,7,1,0.00132552286930638
2,1,0,W3,3,joint,3,7,1,4.86940406241644e-05
2,1,0,W3,3,joint,4,7,1,2.3568663788131e-05
2,1,0,W3,3,joint,5,7,1,1.860251361747e-06
2,1,0,W3,3,joint,6,7,1,1.18230480672967e-07
2,1,0,W3,3,joint,1,8,1,0.000255524515780696
2,1,0,W3,3,joint,2,8,1,0.000424676747026686
2,1,0,W3,3,joint,3,8,1,1.56008072366767e-05
2,1,0,W3,3,joint,4,8,1,7.55103039040488e-06
2,1,0,W3,3,joint,5,8,1,5.95995373035e-07
2,1,0,W3,3,joint,6,8,1,3.78791925015e-08
2,1,0,W3,3,joint,1,9,1,5.37511117338033e-05
2,1,0,W3,3,joint,2,9,1,8.9333296300112e-05
2,1,0,W3,3,joint,3,9,1,3.28172320512617e-06
2,1,0,W3,3,joint,4,9,1,1.58840445105604e-06
2,1,0,W3,3,joint,5,9,1,1.25371194975e-07
2,1,0,W3,3,joint,6,9,1,7.9681149275e-09
2,1,0,W3,3,joint,1,10,1,6.89116817100042e-06
2,1,0,W3,3,joint,2,10,1,1.14529867051426e-05
2,1,0,W3,3,joint,3,10,1,4.20733744246945e-07
2,1,0,W3,3,joint,4,10,1,2.03641596289236e-07
2,1,0,W3,3,joint,5,10,1,1.6073230125e-08
2,1,0,W3,3,joint,6,10,1,1.02155319583333e-09
2,1,0,W3,3,joint,1,-2,2,0.00921962416737766
2,1,0,W3,3,joint,2,-2,2,0.0153228350252347
2,1,0,W3,3,joint,3,-2,2,0.000562895419214141
2,1,0,W3,3,joint,4,-2,2,0.00027245003111846
2,1,0,W3,3,joint,5,-2,2,2.15042119465152e-05
2,1,0,W3,3,joint,6,-2,2,1.36672568407217e-06
2,1,0,W3,3,joint,1,-1,2,0.0146140572178831
2,1,0,W3,3,joint,2,-1,2,0.0242882772370811
2,1,0,W3,3,joint,3,-1,2,0.000892247418629809
2,1,0,W3,3,joint,4,-1,2,0.000431861458937505
2,1,0,W3,3,joint,5,-1,2,3.40863985458145e-05
2,1,0,W3,3,joint,6,-1,2,2.16640146990526e-06
2,1,0,W3,3,joint,1,0,2,0.018497341766776
2,1,0,W3,3,joint,2,0,2,0.0307422201981481
2,1,0,W3,3,joint,3,0,2,0.00112933767788477
2,1,0,W3,3,joint,4,0,2,0.000546616787026834
2,1,0,W3,3,joint,5,0,2,4.31439232856515e-05
2,1,0,W3,3,joint,6,0,2,2.74206319268047e-06
2,1,0,W3,3,joint,1,1,2,0.0200671533201577
2,1,0,W3,3,joint,2,1,2,0.0333512162934864
2,1,0,W3,3,joint,3,1,2,0.00122518103509608
2,1,0,W3,3,joint,4,1,2,0.000593006444436331
2,1,0,W3,3,joint,5,1,2,4.68054131411117e-05
2,1,0,W3,3,joint,6,1,2,2.9747735212372e-06
2,1,0,W3,3,joint,1,2,2,0.0196764790541379
2,1,0,W3,3,joint,2,2,2,0.0327019233051662
2,1,0,W3,3,joint,3,2,2,0.00120132878789435
2,1,0,W3,3,joint,4,2,2,0.000581461590329272
2,1,0,W3,3,joint,5,2,2,4.58941892055129e-05
2,1,0,W3,3,joint,6,2,2,2.91685960373017e-06
2,1,0,W3,3,joint,1,3,2,0.0167302403423389
2,1,0,W3,3,joint,2,3,2,0.0278053321962147
2,1,0,W3,3,joint,3,3,2,0.00102144897450118
2,1,0,W3,3,joint,4,3,2,0.00049439699700753
2,1,0,W3,3,joint,5,3,2,3.90222668198118e-05
2,1,0,W3,3,joint,6,3,2,2.4801064296614e-06
2,1,0,W3,3,joint,1,4,2,0.0127447794997878
2,1,0,W3,3,joint,2,4,2,0.0211815742337126
2,1,0,W3,3,joint,3,4,2,0.000778120438434891
2,1,0,W3,3,joint,4,4,2,0.000376622247097815
2,1,0,W3,3,joint,5,4,2,2.97264220969857e-05
2,1,0,W3,3,joint,6,4,2,1.88929799783268e-06
2,1,0,W3,3,joint,1,5,2,0.00814448735238058
2,1,0,W3,3,joint,2,5,2,0.0135359786689801
2,1,0,W3,3,joint,3,5,2,0.000497253959518666
2,1,0,W3,3,joint,4,5,2,0.000240678556122872
2,1,0,W3,3,joint,5,5,2,1.89965207953938e-05
2,1,0,W3,3,joint,6,5,2,1.20734640002853e-06
2,1,0,W3,3,joint,1,6,2,0.00438795650626279
2,1,0,W3,3,joint,2,6,2,0.00729269788255303
2,1,0,W3,3,joint,3,6,2,0.000267902527504952
2,1,0,W3,3,joint,4,6,2,0.000129668939316187
2,1,0,W3,3,joint,5,6,2,1.02346413486836e-05
2,1,0,W3,3,joint,6,6,2,6.50474764353295e-07
2,1,0,W3,3,joint,1,7,2,0.00183210827013169
2,1,0,W3,3,joint,2,7,2,0.00304492810790798
2,1,0,W3,3,joint,3,7,2,0.000111857634762438
2,1,0,W3,3,joint,4,7,2,5.41408137845757e-05
2,1,0,W3,3,joint,5,7,2,4.2732809748666e-06
2,1,0,W3,3,joint,6,7,2,2.7159343844514e-07
2,1,0,W3,3,joint,1,8,2,0.000586978767682339
2,1,0,W3,3,joint,2,8,2,0.000975547230258761
2,1,0,W3,3,joint,3,8,2,3.58374325792423e-05
2,1,0,W3,3,joint,4,8,2,1.7345867967893e-05
2,1,0,W3,3,joint,5,8,2,1.369092231873e-06
2,1,0,W3,3,joint,6,8,2,8.70142798917e-08
2,1,0,W3,3,joint,1,9,2,0.000123474498056155
2,1,0,W3,3,joint,2,9,2,0.000205212200539869
2,1,0,W3,3,joint,3,9,2,7.5386185037241e-06
2,1,0,W3,3,joint,4,9,2,3.64880717771213e-06
2,1,0,W3,3,joint,5,9,2,2.87996747805e-07
2,1,0,W3,3,joint,6,9,2,1.83039747345e-08
2,1,0,W3,3,joint,1,10,2,1.58300638533533e-05
2,1,0,W3,3,joint,2,10,2,2.63092564794704e-05
2,1,0,W3,3,joint,3,10,2,9.664895517595e-07
2,1,0,W3,3,joint,4,10,2,4.67795792014375e-07
2,1,0,W3,3,joint,5,10,2,3.6922659975e-08
2,1,0,W3,3,joint,6,10,2,2.3466634275e-09
2,1,0,W3,3,joint,1,-2,3,0.0122344602694016
2,1,0,W3,3,joint,2,-2,3,0.0203334336549371
2,1,0,W3,3,joint,3,-2,3,0.000746963381280903
2,1,0,W3,3,joint,4,-2,3,0.000361541752744148
2,1,0,W3,3,joint,5,-2,3,2.8536133567716e-05
2,1,0,W3,3,joint,6,-2,3,1.81364779923644e-06
2,1,0,W3,3,joint,1,-1,3,0.0193928840439714
2,1,0,W3,3,joint,2,-1,3,0.0322305939455447
2,1,0,W3,3,joint,3,-1,3,0.00118401416321588
2,1,0,W3,3,joint,4,-1,3,0.000573081045966272
2,1,0,W3,3,joint,5,-1,3,4.52327211136602e-05
2,1,0,W3,3,joint,6,-1,3,2.87481921496458e-06
2,1,0,W3,3,joint,1,0,3,0.0245460106428104
2,1,0,W3,3,joint,2,0,3,0.0407949895548092
2,1,0,W3,3,joint,3,0,3,0.0014986334258297
2,1,0,W3,3,joint,4,0,3,0.000725361602822243
2,1,0,W3,3,joint,5,0,3,5.72520751086698e-05
2,1,0,W3,3,joint,6,0,3,3.63872350737912e-06
2,1,0,W3,3,joint,1,1,3,0.0266291538091287
2,1,0,W3,3,joint,2,1,3,0.0442571327497979
2,1,0,W3,3,joint,3,1,3,0.0016258177583578
2,1,0,W3,3,joint,4,1,3,0.000786920773801885
2,1,0,W3,3,joint,5,1,3,6.21108796922612e-05
2,1,0,W3,3,joint,6,1,3,3.94753059293046e-06
2,1,0,W3,3,joint,1,2,3,0.0261107282530405
2,1,0,W3,3,joint,2,2,3,0.0433955196162699
2,1,0,W3,3,joint,3,2,3,0.0015941657771677
2,1,0,W3,3,joint,4,2,3,0.000771600728610822
2,1,0,W3,3,joint,5,2,3,6.09016836519217e-05
2,1,0,W3,3,joint,6,2,3,3.87067870505284e-06
2,1,0,W3,3,joint,1,3,3,0.0222010634110375
2,1,0,W3,3,joint,2,3,3,0.0368977331240672
2,1,0,W3,3,joint,3,3,3,0.0013554648941086
2,1,0,W3,3,joint,4,3,3,0.000656065833854972
2,1,0,W3,3,joint,5,3,3,5.17826284848188e-05
2,1,0,W3,3,joint,6,3,3,3.2911063430268e-06
2,1,0,W3,3,joint,1,4,3,0.0169123486599549
2,1,0,W3,3,joint,2,4,3,0.028107992657953
2,1,0,W3,3,joint,3,4,3,0.00103256742531065
2,1,0,W3,3,joint,4,4,3,0.000499778498021091
2,1,0,W3,3,joint,5,4,3,3.94470233812661e-05
2,1,0,W3,3,joint,6,4,3,2.50710233648475e-06
2,1,0,W3,3,joint,1,5,3,0.010807751500318
2,1,0,W3,3,joint,2,5,3,0.0179622715879326
2,1,0,W3,3,joint,3,5,3,0.00065985702899472
2,1,0,W3,3,joint,4,5,3,0.000319380939952105
2,1,0,W3,3,joint,5,5,3,2.52084222424666e-05
2,1,0,W3,3,joint,6,5,3,1.60215116087053e-06
2,1,0,W3,3,joint,1,6,3,0.00582282732626874
2,1,0,W3,3,joint,2,6,3,0.00967742511853622
2,1,0,W3,3,joint,3,6,3,0.000355507206077778
2,1,0,W3,3,joint,4,6,3,0.000172070949687157
2,1,0,W3,3,joint,5,6,3,1.35813901606858e-05
2,1,0,W3,3,joint,6,6,3,8.63181352759231e-07
2,1,0,W3,3,joint,1,7,3,0.00243121144997212
2,1,0,W3,3,joint,2,7,3,0.00404062587401328
2,1,0,W3,3,joint,3,7,3,0.00014843531183978
2,1,0,W3,3,joint,4,7,3,7.18449714625258e-05
2,1,0,W3,3,joint,5,7,3,5.670652659789e-06
2,1,0,W3,3,joint,6,7,3,3.60405052501433e-07
2,1,0,W3,3,joint,1,8,3,0.000778922034327834
2,1,0,W3,3,joint,2,8,3,0.00129455318490714
2,1,0,W3,3,joint,3,8,3,4.75563468844529e-05
2,1,0,W3,3,joint,4,8,3,2.30180025387991e-05
2,1,0,W3,3,joint,5,8,3,1.816788213045e-06
2,1,0,W3,3,joint,6,8,3,1.154681287305e-07
2,1,0,W3,3,joint,1,9,3,0.000163850913369933
2,1,0,W3,3,joint,2,9,3,0.000272317013006356
2,1,0,W3,3,joint,3,9,3,1.00037622896098e-05
2,1,0,W3,3,joint,4,9,3,4.84197464408396e-06
2,1,0,W3,3,joint,5,9,3,3.82172277825e-07
2,1,0,W3,3,joint,6,9,3,2.42894121925e-08
2,1,0,W3,3,joint,1,10,3,2.10065273551196e-05
2,1,0,W3,3,joint,2,10,3,3.49124375649174e-05
2,1,0,W3,3,joint,3,10,3,1.28253362687306e-06
2,1,0,W3,3,joint,4,10,3,6.20765980010764e-07
2,1,0,W3,3,joint,5,10,3,4.8996445875e-08
2,1,0,W3,3,joint,6,10,3,3.11402720416667e-09
2,2,0,W1,1,intensity,1,NaN,NaN,0.142
2,2,0,W1,1,intensity,2,NaN,NaN,0.841
2,2,0,W1,1,intensity,3,NaN,NaN,0.012
2,2,0,W1,1,intensity,4,NaN,NaN,0.005
2,2,0,W1,1,intensity,5,NaN,NaN,0
2,2,0,W1,1,intensity,6,NaN,NaN,0
2,2,0,W1,1,loc,NaN,-2,NaN,0
2,2,0,W1,1,loc,NaN,-1,NaN,0.04
2,2,0,W1,1,loc,NaN,0,NaN,0.1
2,2,0,W1,1,loc,NaN,1,NaN,0.22
2,2,0,W1,1,loc,NaN,2,NaN,0.18
2,2,0,W1,1,loc,NaN,3,NaN,0.28
2,2,0,W1,1,loc,NaN,4,NaN,0.13
2,2,0,W1,1,loc,NaN,5,NaN,0.05
2,2,0,W1,1,loc,NaN,6,NaN,0
2,2,0,W1,1,loc,NaN,7,NaN,0
2,2,0,W1,1,loc,NaN,8,NaN,0
2,2,0,W1,1,loc,NaN,9,NaN,0
