path_id,relative_hour,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,checkpoint_present,candidate,candidate_type,expanded_site,multiplier,pmax_site1_kw,pmax_site2_kw,pmax_site3_kw,pmax_site4_kw,total_pmax_kw,added_kw,added_theoretical_kg_per_h,added_theoretical_8h_kg,hours_before_stage7,remaining_electrolyzer_nameplate_max_kg,optimistic_final_inventory_kg,optimistic_total_margin_kg,PHYSICALLY_UNRECOVERABLE,recoverability_status,base_physically_unrecoverable,recovered_relative_to_base,newly_unrecoverable_relative_to_base,monotonicity_violation
643,-8,371.306343625,15.015,1.54554668825,1.54554668825,543.056863022,mixed,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,491.426343625,-51.6305193974,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
643,-4,431.366343625,15.015,1.54554668825,0,543.056863022,mixed,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,491.426343625,-51.6305193974,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
657,-16,187.986245268,0,10.3027948716,10.3027948716,180.836278269,mixed,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,428.226245268,247.389967,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
657,-8,162.380179337,11.115,1.54554668825,1.54554668825,180.836278269,mixed,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,282.500179337,101.663901068,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
657,-4,194.169964496,9.23411003215,1.54554668825,1.54554668825,180.836278269,mixed,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,254.229964496,73.3936862272,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
664,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,mixed,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,422.254475204,265.846959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
664,-8,145.293409272,8.775,1.54554668825,1.54554668825,156.407515605,mixed,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,265.413409272,109.005893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
664,-4,175.601851811,8.775,1.54554668825,1.54554668825,156.407515605,mixed,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,235.661851811,79.2543362063,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
668,-16,241.507481134,8.775,12.6236463422,12.6236463422,316.940731494,pure_quantity,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,481.747481134,164.806749641,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
668,-8,182.014475204,0,10.3027948716,10.3027948716,316.940731494,pure_quantity,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,302.134475204,-14.8062562901,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
668,-4,217.064344708,13.7224310439,5.21888439962,3.35700220598,316.940731494,pure_quantity,4,8.99688639124,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,277.124344708,-39.8163867855,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
710,-16,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,481.747481134,300.911202866,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
710,-8,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,302.134475204,121.298196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
710,-4,145.515295663,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,205.575295663,24.7390173945,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
749,-16,241.507481134,8.775,12.6236463422,12.6236463422,142.923283799,pure_location,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,481.747481134,338.824197335,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
749,-8,184.939475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,305.059475204,162.136191405,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
749,-4,148.440295663,0,5.21888439962,5.21888439962,142.923283799,pure_location,4,8.99688639124,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,208.500295663,65.5770118643,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
766,-16,182.014475204,0,10.3027948716,10.3027948716,386.76593055,pure_quantity,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,422.254475204,35.4885446535,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
766,-8,251.186343625,15.015,1.54554668825,1.54554668825,386.76593055,pure_quantity,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,371.306343625,-15.4595869254,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
766,-4,308.762607497,15.015,1.54554668825,0.621118012422,386.76593055,pure_quantity,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,368.822607497,-17.9433230533,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
778,-16,184.939475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,425.179475204,244.343196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
778,-8,163.233409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,283.353409272,102.517131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
778,-4,197.991514717,8.775,1.54554668825,1.54554668825,180.836278269,pure_quantity,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,258.051514717,77.2152364479,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
783,-16,254.111343625,15.015,1.54554668825,1.54554668825,455.499334558,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,494.351343625,38.8520090667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
783,-8,335.220415487,15.015,12.6236463422,12.6236463422,455.499334558,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,455.340415487,-0.158919070834,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
783,-4,389.698534679,15.015,5.2829583731,0.792898388348,455.499334558,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,449.758534679,-5.7407998788,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
801,-16,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,422.254475204,-1.60705156141,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
801,-8,251.186343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,371.306343625,-52.5551831404,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
801,-4,305.071405215,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,365.131405215,-58.7301215506,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
806,-16,184.939475204,0,10.3027948716,10.3027948716,189.355321264,pure_location,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,425.179475204,235.82415394,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
806,-8,254.111343625,15.015,1.54554668825,1.54554668825,189.355321264,pure_location,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,374.231343625,184.876022361,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
806,-4,314.171343625,15.015,1.54554668825,0,189.355321264,pure_location,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,374.231343625,184.876022361,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
825,-16,241.507481134,8.775,12.6236463422,12.6236463422,543.056863022,mixed,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,481.747481134,-61.3093818877,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
825,-8,302.134475204,15.015,10.3027948716,10.3027948716,543.056863022,mixed,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,422.254475204,-120.802387818,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
825,-4,360.901906248,13.7224310439,5.21888439962,0,543.056863022,mixed,4,8.99688639124,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,420.961906248,-122.094956775,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
838,-16,184.939475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,425.179475204,1.31794843859,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
838,-8,254.111343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,374.231343625,-49.6301831404,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
838,-4,307.996405215,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,368.056405215,-55.8051215506,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
869,-16,184.939475204,0,10.3027948716,10.3027948716,374.764778406,mixed,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,425.179475204,50.414696798,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
869,-8,254.111343625,15.015,1.54554668825,1.54554668825,374.764778406,mixed,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,374.231343625,-0.533434781004,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
869,-4,314.171343625,15.015,1.54554668825,0,374.764778406,mixed,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,374.231343625,-0.533434781004,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
870,-16,145.293409272,8.775,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,385.533409272,204.967652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
870,-8,197.512732889,2.925,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,317.632732889,137.066976361,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
870,-4,171.330353265,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,231.390353265,50.8245967366,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
889,-16,184.939475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,425.179475204,268.771959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
889,-8,163.233409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,283.353409272,126.945893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
889,-4,201.73576795,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,261.79576795,105.388252345,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
904,-16,251.186343625,15.015,1.54554668825,1.54554668825,528.704034541,pure_quantity,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,491.426343625,-37.2776909166,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
904,-8,332.295415487,15.015,12.6236463422,12.6236463422,528.704034541,pure_quantity,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,452.415415487,-76.2886190541,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
904,-4,392.355415487,15.015,5.2829583731,0,528.704034541,pure_quantity,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,452.415415487,-76.2886190541,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
942,-16,433.444458186,15.015,12.6236463422,12.6236463422,528.704034541,pure_location,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,673.684458186,144.980423644,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
942,-8,494.071452255,15.015,10.3027948716,10.3027948716,528.704034541,pure_location,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,614.191452255,85.4874177136,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
942,-4,517.182502856,13.7224310439,5.21888439962,5.21888439962,528.704034541,pure_location,4,8.99688639124,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,577.242502856,48.5384683143,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
965,-16,371.306343625,15.015,1.54554668825,1.54554668825,546.93138762,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,611.546343625,64.6149560043,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
965,-8,450.075415487,12.675,12.6236463422,12.6236463422,546.93138762,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,570.195415487,23.2640278668,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
965,-4,483.953035862,15.015,5.2829583731,5.2829583731,546.93138762,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,544.013035862,-2.91835175803,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
996,-16,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,542.374475204,155.608544654,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
996,-8,371.306343625,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,491.426343625,104.660413075,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
996,-4,411.462120246,12.9857150314,1.54554668825,1.54554668825,386.76593055,pure_location,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,471.522120246,84.7561896958,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1057,-16,154.458409272,15.015,1.54554668825,1.54554668825,374.764778406,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,394.698409272,19.9336308662,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1057,-8,235.567481134,15.015,12.6236463422,12.6236463422,374.764778406,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,355.687481134,-19.0772972713,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1057,-4,269.44510151,15.015,5.2829583731,5.2829583731,374.764778406,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,329.50510151,-45.2596768961,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1096,-16,163.233409272,15.015,1.54554668825,1.54554668825,386.76593055,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,403.473409272,16.7074787218,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1096,-8,224.992358276,8.775,12.6236463422,12.6236463422,386.76593055,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,345.112358276,-41.6535722741,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1096,-4,258.869978651,15.015,5.2829583731,5.2829583731,386.76593055,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,318.929978651,-67.8359518989,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1108,-16,145.293409272,8.775,1.54554668825,1.54554668825,180.836278269,pure_quantity,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,385.533409272,204.697131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1108,-8,156.451144954,0,12.6236463422,12.6236463422,180.836278269,pure_quantity,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,276.571144954,95.7348666855,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1108,-4,130.268765329,0,5.2829583731,5.2829583731,180.836278269,pure_quantity,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,190.328765329,9.49248706067,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1117,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,400.548409272,219.982652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1117,-8,223.828846024,8.775,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,343.948846024,163.383089496,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1117,-4,197.646466399,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,257.706466399,77.1407098708,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1130,-16,182.014475204,0,10.3027948716,10.3027948716,180.565756528,mixed,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,422.254475204,241.688718676,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1130,-8,147.633409272,11.115,1.54554668825,1.54554668825,180.565756528,mixed,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,267.753409272,87.1876527441,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1130,-4,176.558470862,8.775,1.54554668825,1.54554668825,180.565756528,mixed,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,236.618470862,56.0527143339,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1145,-16,251.186343625,15.015,1.54554668825,1.54554668825,552.327963649,pure_quantity,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,491.426343625,-60.9016200243,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1145,-8,332.295415487,15.015,12.6236463422,12.6236463422,552.327963649,pure_quantity,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,452.415415487,-99.9125481619,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1145,-4,388.905636291,15.015,5.2829583731,0,552.327963649,pure_quantity,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,448.965636291,-103.362327358,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1155,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,400.548409272,219.982652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1155,-8,219.187481134,2.925,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,339.307481134,158.741724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1155,-4,201.732401699,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,261.792401699,81.2266451708,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1159,-16,371.306343625,15.015,1.54554668825,1.54554668825,374.764778406,pure_location,16,98.5039340683,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,611.546343625,236.781565219,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1159,-8,452.415415487,15.015,12.6236463422,12.6236463422,374.764778406,pure_location,8,59.4930059307,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,572.535415487,197.770637081,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1159,-4,479.945776077,12.264847711,5.2829583731,5.2829583731,374.764778406,pure_location,4,33.3106263059,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,540.005776077,165.240997671,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1165,-16,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,422.254475204,-1.60705156141,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1165,-8,154.458409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,274.578409272,-149.283117493,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1165,-4,208.343470862,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,4,32.8359897274,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,4,60.06,268.403470862,-155.458055903,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
1192,-16,241.507481134,8.775,12.6236463422,12.6236463422,386.76593055,pure_quantity,16,104.989071862,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,16,240.24,481.747481134,94.9815505843,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
1192,-8,182.014475204,0,10.3027948716,10.3027948716,386.76593055,pure_quantity,8,45.4960659317,True,B0,BASE,0,1,300,200,120,150,770,0,0,0,8,120.12,302.134475204,-84.6314553465,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
