unique_path_id,a0,loc0,lfw0,in_nominal_path_support,path_probability,sampling_coverage_R15000,absence_probability_R15000,absence_interpretation
1063,6,6,0,True,7.75656e-07,0.011567421447861848,0.9884325785521382,appeared once in the realized nominal sample
1064,6,6,0,False,7.87968e-10,1.181945015440533e-05,0.9999881805498456,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1065,6,6,0,False,2.1888e-10,3.2831946106640902e-06,0.9999967168053894,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1066,6,6,0,True,4.3609104e-07,0.006520018859124995,0.993479981140875,appeared once in the realized nominal sample
1067,6,6,0,True,2.07765e-07,0.0031116241553495526,0.9968883758446504,appeared once in the realized nominal sample
1068,6,6,0,True,1.3827744e-06,0.02052800227345195,0.979471997726548,appeared once in the realized nominal sample
1069,6,6,0,False,2.1888e-13,3.2831999946106577e-09,0.9999999967168,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1070,6,6,0,True,1.3827744e-06,0.02052800227345195,0.979471997726548,appeared once in the realized nominal sample
1071,6,6,0,False,1.216e-13,1.8239999983366228e-09,0.999999998176,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1072,6,6,0,False,6.688e-13,1.0031999949682843e-08,0.9999999899680001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1073,6,6,0,False,5.7e-12,8.549999634511877e-08,0.9999999145000037,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1074,6,6,0,False,6.08e-12,9.119999584155737e-08,0.9999999088000041,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1075,6,6,0,False,5.7e-12,8.549999634511877e-08,0.9999999145000037,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1076,6,6,0,False,3.8e-13,5.6999999837560825e-09,0.9999999943,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1077,6,6,0,False,6.688e-13,1.0031999949682843e-08,0.9999999899680001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1078,6,6,0,False,3.8e-13,5.6999999837560825e-09,0.9999999943,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1079,6,6,0,False,3.1606272e-08,0.0004739817226481469,0.9995260182773519,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1080,6,6,0,False,8.77952000000001e-09,0.00013168412946188327,0.9998683158705381,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1081,6,6,0,True,7.27776e-07,0.01085727365256816,0.9891427263474318,appeared once in the realized nominal sample
1082,6,6,0,True,3.94090704e-06,0.057400431322738164,0.9425995686772618,appeared once in the realized nominal sample
1083,6,6,0,True,5.76156e-08,0.0008638606822313433,0.9991361393177687,appeared once in the realized nominal sample
1084,6,6,0,False,3.344e-13,5.0159999874207104e-09,0.999999994984,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1085,6,6,0,False,6.688e-13,1.0031999949682843e-08,0.9999999899680001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1086,6,6,0,True,6.5187936e-07,0.009730542492538836,0.9902694575074612,appeared once in the realized nominal sample
1087,6,6,0,True,8.47443168e-07,0.01263120109901665,0.9873687989009834,appeared once in the realized nominal sample
1088,6,6,0,True,2.1348096e-08,0.0003201701780038877,0.9996798298219961,appeared once in the realized nominal sample
1089,6,7,0,False,2.1504e-14,3.22559999947981e-10,0.99999999967744,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1090,6,7,0,False,1.0752e-14,1.6127999998699526e-10,0.99999999983872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1091,6,7,0,False,1.548288e-12,2.322431973033346e-08,0.9999999767756803,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1092,6,7,0,False,4.3008e-13,6.451199979192398e-09,0.9999999935488,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1093,6,7,0,False,2.1504e-14,3.22559999947981e-10,0.99999999967744,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1094,6,7,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1095,6,7,0,False,4.73088e-14,7.09631999748228e-10,0.999999999290368,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1096,6,7,0,False,1.548288e-12,2.322431973033346e-08,0.9999999767756803,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1097,6,7,0,False,1.0752e-14,1.6127999998699526e-10,0.99999999983872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1098,6,7,0,False,2.56e-14,3.839999999262769e-10,0.999999999616,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1099,6,7,0,False,8.7552e-12,1.3132799137705348e-07,0.9999998686720086,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1100,6,7,0,False,2.432e-12,3.6479999334649174e-08,0.9999999635200006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1101,6,7,0,False,2.1504e-14,3.22559999947981e-10,0.99999999967744,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1102,6,7,0,False,3.87072e-14,5.806079998314584e-10,0.999999999419392,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1103,6,7,0,True,3.102624e-07,0.004643123938970805,0.9953568760610292,appeared once in the realized nominal sample
1104,6,7,0,False,3.151872e-10,4.72779682467844e-06,0.9999952722031753,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1105,6,7,0,False,8.7552e-11,1.3132791377056884e-06,0.9999986867208623,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1106,6,7,0,True,2.3085e-07,0.003456761993635313,0.9965432380063647,appeared once in the realized nominal sample
1107,6,7,0,True,2.037123e-05,0.2632978172662679,0.7367021827337321,appeared once in the realized nominal sample
1108,6,7,0,False,4.864e-14,7.295999997338595e-10,0.9999999992704,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1109,6,7,0,False,1.216e-13,1.8239999983366228e-09,0.999999998176,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1110,6,7,0,False,2.6752e-13,4.012799991949255e-09,0.9999999959872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1111,6,7,0,False,8.7552e-12,1.3132799137705348e-07,0.9999998686720086,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1112,6,7,0,False,2.432e-12,3.6479999334649174e-08,0.9999999635200006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1113,6,7,0,False,2.28e-12,3.4199999415218997e-08,0.9999999658000006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1114,6,7,0,False,1.216e-13,1.8239999983366228e-09,0.999999998176,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1115,6,7,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1116,6,7,0,False,2.6752e-13,4.012799991949255e-09,0.9999999959872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1117,6,7,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1118,6,7,0,True,2.747323392e-07,0.004112506044818546,0.9958874939551815,appeared once in the realized nominal sample
1119,6,7,0,True,8.57736e-09,0.0001286521241574001,0.9998713478758426,appeared once in the realized nominal sample
1120,6,7,0,False,1.26425088e-08,0.00018961965311936962,0.9998103803468806,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1121,6,7,0,False,3.511808e-09,5.267573267736712e-05,0.9999473242673226,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1122,6,7,0,True,1.41240528e-06,0.020963245408219925,0.9790367545917801,appeared once in the realized nominal sample
1123,6,7,0,True,1.23462e-06,0.018348882680209393,0.9816511173197906,appeared once in the realized nominal sample
1124,6,7,0,True,5.61952512e-07,0.008393863194029775,0.9916061368059702,appeared once in the realized nominal sample
1125,6,7,0,True,2.1729312e-06,0.032068543305238485,0.9679314566947615,appeared once in the realized nominal sample
1126,6,7,0,True,2.13342336e-07,0.0031950204057921727,0.9968049795942078,appeared once in the realized nominal sample
